dataset,level,sample_id,transition,pure_default_optimizer_boundary,opcode,before,after,delta
public_v1,O3,p02029,bundle_exact_pointer_passes,False,zext,78,78,0
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,add,73,48,-25
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,alloca,1,1,0
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,and,50,38,-12
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,ashr,4,6,2
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,br,113,120,7
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,call,89,91,2
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,extractvalue,69,64,-5
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,getelementptr,150,147,-3
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,icmp,56,57,1
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,insertvalue,21,18,-3
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,inttoptr,1,1,0
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,load,226,221,-5
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,lshr,4,4,0
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,mul,10,6,-4
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,or,37,24,-13
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,phi,46,53,7
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,ptrtoint,40,5,-35
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,ret,7,7,0
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,select,26,27,1
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,sext,42,43,1
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,shl,42,45,3
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,store,256,258,2
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,sub,24,16,-8
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,switch,3,3,0
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,trunc,29,30,1
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,xor,31,28,-3
public_v1,O3,p02029,llvm_default_opt_boundary_3,True,zext,78,65,-13
public_v1,O3,p02029,custom_storage_delift,False,add,48,48,0
public_v1,O3,p02029,custom_storage_delift,False,alloca,1,1,0
public_v1,O3,p02029,custom_storage_delift,False,and,38,38,0
public_v1,O3,p02029,custom_storage_delift,False,ashr,6,6,0
public_v1,O3,p02029,custom_storage_delift,False,br,120,120,0
public_v1,O3,p02029,custom_storage_delift,False,call,91,91,0
public_v1,O3,p02029,custom_storage_delift,False,extractvalue,64,64,0
public_v1,O3,p02029,custom_storage_delift,False,getelementptr,147,147,0
public_v1,O3,p02029,custom_storage_delift,False,icmp,57,57,0
public_v1,O3,p02029,custom_storage_delift,False,insertvalue,18,18,0
public_v1,O3,p02029,custom_storage_delift,False,inttoptr,1,1,0
public_v1,O3,p02029,custom_storage_delift,False,load,221,221,0
public_v1,O3,p02029,custom_storage_delift,False,lshr,4,4,0
public_v1,O3,p02029,custom_storage_delift,False,mul,6,6,0
public_v1,O3,p02029,custom_storage_delift,False,or,24,24,0
public_v1,O3,p02029,custom_storage_delift,False,phi,53,53,0
public_v1,O3,p02029,custom_storage_delift,False,ptrtoint,5,5,0
public_v1,O3,p02029,custom_storage_delift,False,ret,7,7,0
public_v1,O3,p02029,custom_storage_delift,False,select,27,27,0
public_v1,O3,p02029,custom_storage_delift,False,sext,43,43,0
public_v1,O3,p02029,custom_storage_delift,False,shl,45,45,0
public_v1,O3,p02029,custom_storage_delift,False,store,258,258,0
public_v1,O3,p02029,custom_storage_delift,False,sub,16,16,0
public_v1,O3,p02029,custom_storage_delift,False,switch,3,3,0
public_v1,O3,p02029,custom_storage_delift,False,trunc,30,30,0
public_v1,O3,p02029,custom_storage_delift,False,xor,28,28,0
public_v1,O3,p02029,custom_storage_delift,False,zext,65,65,0
public_v1,O3,p02029,custom_residual_strip,False,add,48,48,0
public_v1,O3,p02029,custom_residual_strip,False,alloca,1,1,0
public_v1,O3,p02029,custom_residual_strip,False,and,38,38,0
public_v1,O3,p02029,custom_residual_strip,False,ashr,6,6,0
public_v1,O3,p02029,custom_residual_strip,False,br,120,120,0
public_v1,O3,p02029,custom_residual_strip,False,call,91,91,0
public_v1,O3,p02029,custom_residual_strip,False,extractvalue,64,64,0
public_v1,O3,p02029,custom_residual_strip,False,getelementptr,147,147,0
public_v1,O3,p02029,custom_residual_strip,False,icmp,57,57,0
public_v1,O3,p02029,custom_residual_strip,False,insertvalue,18,18,0
public_v1,O3,p02029,custom_residual_strip,False,inttoptr,1,1,0
public_v1,O3,p02029,custom_residual_strip,False,load,221,221,0
public_v1,O3,p02029,custom_residual_strip,False,lshr,4,4,0
public_v1,O3,p02029,custom_residual_strip,False,mul,6,6,0
public_v1,O3,p02029,custom_residual_strip,False,or,24,24,0
public_v1,O3,p02029,custom_residual_strip,False,phi,53,53,0
public_v1,O3,p02029,custom_residual_strip,False,ptrtoint,5,5,0
public_v1,O3,p02029,custom_residual_strip,False,ret,7,7,0
public_v1,O3,p02029,custom_residual_strip,False,select,27,27,0
public_v1,O3,p02029,custom_residual_strip,False,sext,43,43,0
public_v1,O3,p02029,custom_residual_strip,False,shl,45,45,0
public_v1,O3,p02029,custom_residual_strip,False,store,258,258,0
public_v1,O3,p02029,custom_residual_strip,False,sub,16,16,0
public_v1,O3,p02029,custom_residual_strip,False,switch,3,3,0
public_v1,O3,p02029,custom_residual_strip,False,trunc,30,30,0
public_v1,O3,p02029,custom_residual_strip,False,xor,28,28,0
public_v1,O3,p02029,custom_residual_strip,False,zext,65,65,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,add,48,48,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,alloca,1,1,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,and,38,38,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,ashr,6,6,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,br,120,121,1
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,call,91,90,-1
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,extractvalue,64,59,-5
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,getelementptr,147,129,-18
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,icmp,57,57,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,insertvalue,18,13,-5
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,inttoptr,1,1,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,load,221,219,-2
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,lshr,4,4,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,mul,6,6,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,or,24,24,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,phi,53,51,-2
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,ptrtoint,5,5,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,ret,7,6,-1
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,select,27,26,-1
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,sext,43,43,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,shl,45,45,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,store,258,254,-4
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,sub,16,16,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,switch,3,3,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,trunc,30,27,-3
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,xor,28,28,0
public_v1,O3,p02029,final_tail_opt_4_plus_custom_cleanup,False,zext,65,62,-3
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,add,96,34,-62
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,alloca,0,1,1
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,and,133,4,-129
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,ashr,31,0,-31
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,bitcast,2,0,-2
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,br,111,35,-76
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,call,43,21,-22
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,extractvalue,0,3,3
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,getelementptr,13,54,41
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,icmp,183,26,-157
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,insertvalue,0,4,4
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,inttoptr,89,3,-86
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,load,151,42,-109
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,lshr,64,1,-63
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,mul,20,6,-14
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,or,27,2,-25
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,phi,3,20,17
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,ptrtoint,0,5,5
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,ret,27,4,-23
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,select,25,18,-7
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,sext,12,7,-5
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,shl,31,2,-29
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,store,372,79,-293
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,sub,166,5,-161
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,switch,0,1,1
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,trunc,242,2,-240
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,unreachable,3,0,-3
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,xor,109,5,-104
public_v1,O3,p02100,main_combined_custom_plus_opt_1_2,False,zext,262,7,-255
public_v1,O3,p02100,bundle_exact_pointer_passes,False,add,34,30,-4
public_v1,O3,p02100,bundle_exact_pointer_passes,False,alloca,1,1,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,and,4,4,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,br,35,34,-1
public_v1,O3,p02100,bundle_exact_pointer_passes,False,call,21,21,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,extractvalue,3,3,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,getelementptr,54,57,3
public_v1,O3,p02100,bundle_exact_pointer_passes,False,icmp,26,26,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,insertvalue,4,4,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,inttoptr,3,3,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,load,42,42,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,lshr,1,1,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,mul,6,6,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,or,2,2,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,phi,20,20,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,ptrtoint,5,5,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,ret,4,4,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,select,18,18,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,sext,7,7,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,shl,2,2,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,store,79,79,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,sub,5,4,-1
public_v1,O3,p02100,bundle_exact_pointer_passes,False,switch,1,1,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,trunc,2,2,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,xor,5,5,0
public_v1,O3,p02100,bundle_exact_pointer_passes,False,zext,7,7,0
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,add,30,31,1
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,alloca,1,1,0
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,and,4,3,-1
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,br,34,35,1
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,call,21,19,-2
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,extractvalue,3,0,-3
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,getelementptr,57,52,-5
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,icmp,26,27,1
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,insertvalue,4,0,-4
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,inttoptr,3,4,1
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,load,42,39,-3
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,lshr,1,1,0
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,mul,6,5,-1
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,or,2,2,0
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,phi,20,14,-6
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,ptrtoint,5,2,-3
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,ret,4,3,-1
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,select,18,20,2
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,sext,7,7,0
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,shl,2,2,0
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,store,79,77,-2
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,sub,4,4,0
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,switch,1,1,0
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,trunc,2,1,-1
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,xor,5,3,-2
public_v1,O3,p02100,llvm_default_opt_boundary_3,True,zext,7,6,-1
public_v1,O3,p02100,custom_storage_delift,False,add,31,31,0
public_v1,O3,p02100,custom_storage_delift,False,alloca,1,1,0
public_v1,O3,p02100,custom_storage_delift,False,and,3,3,0
public_v1,O3,p02100,custom_storage_delift,False,br,35,35,0
public_v1,O3,p02100,custom_storage_delift,False,call,19,19,0
public_v1,O3,p02100,custom_storage_delift,False,getelementptr,52,52,0
public_v1,O3,p02100,custom_storage_delift,False,icmp,27,27,0
public_v1,O3,p02100,custom_storage_delift,False,inttoptr,4,4,0
public_v1,O3,p02100,custom_storage_delift,False,load,39,39,0
public_v1,O3,p02100,custom_storage_delift,False,lshr,1,1,0
public_v1,O3,p02100,custom_storage_delift,False,mul,5,5,0
public_v1,O3,p02100,custom_storage_delift,False,or,2,2,0
public_v1,O3,p02100,custom_storage_delift,False,phi,14,14,0
public_v1,O3,p02100,custom_storage_delift,False,ptrtoint,2,2,0
public_v1,O3,p02100,custom_storage_delift,False,ret,3,3,0
public_v1,O3,p02100,custom_storage_delift,False,select,20,20,0
public_v1,O3,p02100,custom_storage_delift,False,sext,7,7,0
public_v1,O3,p02100,custom_storage_delift,False,shl,2,2,0
public_v1,O3,p02100,custom_storage_delift,False,store,77,77,0
public_v1,O3,p02100,custom_storage_delift,False,sub,4,4,0
public_v1,O3,p02100,custom_storage_delift,False,switch,1,1,0
public_v1,O3,p02100,custom_storage_delift,False,trunc,1,1,0
public_v1,O3,p02100,custom_storage_delift,False,xor,3,3,0
public_v1,O3,p02100,custom_storage_delift,False,zext,6,6,0
public_v1,O3,p02100,custom_residual_strip,False,add,31,31,0
public_v1,O3,p02100,custom_residual_strip,False,alloca,1,1,0
public_v1,O3,p02100,custom_residual_strip,False,and,3,3,0
public_v1,O3,p02100,custom_residual_strip,False,br,35,35,0
public_v1,O3,p02100,custom_residual_strip,False,call,19,19,0
public_v1,O3,p02100,custom_residual_strip,False,getelementptr,52,52,0
public_v1,O3,p02100,custom_residual_strip,False,icmp,27,27,0
public_v1,O3,p02100,custom_residual_strip,False,inttoptr,4,4,0
public_v1,O3,p02100,custom_residual_strip,False,load,39,39,0
public_v1,O3,p02100,custom_residual_strip,False,lshr,1,1,0
public_v1,O3,p02100,custom_residual_strip,False,mul,5,5,0
public_v1,O3,p02100,custom_residual_strip,False,or,2,2,0
public_v1,O3,p02100,custom_residual_strip,False,phi,14,14,0
public_v1,O3,p02100,custom_residual_strip,False,ptrtoint,2,2,0
public_v1,O3,p02100,custom_residual_strip,False,ret,3,3,0
public_v1,O3,p02100,custom_residual_strip,False,select,20,20,0
public_v1,O3,p02100,custom_residual_strip,False,sext,7,7,0
public_v1,O3,p02100,custom_residual_strip,False,shl,2,2,0
public_v1,O3,p02100,custom_residual_strip,False,store,77,77,0
public_v1,O3,p02100,custom_residual_strip,False,sub,4,4,0
public_v1,O3,p02100,custom_residual_strip,False,switch,1,1,0
public_v1,O3,p02100,custom_residual_strip,False,trunc,1,1,0
public_v1,O3,p02100,custom_residual_strip,False,xor,3,3,0
public_v1,O3,p02100,custom_residual_strip,False,zext,6,6,0
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,add,31,25,-6
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,alloca,1,1,0
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,and,3,3,0
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,br,35,35,0
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,call,19,15,-4
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,getelementptr,52,42,-10
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,icmp,27,21,-6
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,inttoptr,4,2,-2
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,load,39,28,-11
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,lshr,1,1,0
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,mul,5,5,0
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,or,2,2,0
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,phi,14,13,-1
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,ptrtoint,2,2,0
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,ret,3,4,1
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,select,20,14,-6
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,sext,7,7,0
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,shl,2,2,0
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,store,77,72,-5
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,sub,4,4,0
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,switch,1,1,0
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,trunc,1,1,0
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,xor,3,3,0
public_v1,O3,p02100,final_tail_opt_4_plus_custom_cleanup,False,zext,6,6,0
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,add,349,133,-216
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,alloca,0,2,2
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,and,601,96,-505
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,ashr,146,0,-146
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,br,412,203,-209
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,call,102,134,32
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,extractvalue,0,24,24
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,getelementptr,19,164,145
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,icmp,762,84,-678
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,insertvalue,0,13,13
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,inttoptr,387,4,-383
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,load,563,292,-271
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,lshr,272,0,-272
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,mul,75,29,-46
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,or,117,60,-57
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,phi,11,81,70
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,ptrtoint,0,30,30
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,ret,34,6,-28
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,sdiv,2,3,1
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,select,102,37,-65
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,sext,3,5,2
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,shl,146,5,-141
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,srem,2,0,-2
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,store,1306,338,-968
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,sub,657,41,-616
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,switch,0,7,7
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,trunc,1097,22,-1075
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,unreachable,5,0,-5
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,xor,514,67,-447
public_v1,O3,p02289,main_combined_custom_plus_opt_1_2,False,zext,1263,102,-1161
public_v1,O3,p02289,bundle_exact_pointer_passes,False,add,133,123,-10
public_v1,O3,p02289,bundle_exact_pointer_passes,False,alloca,2,2,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,and,96,96,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,br,203,200,-3
public_v1,O3,p02289,bundle_exact_pointer_passes,False,call,134,134,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,extractvalue,24,24,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,getelementptr,164,161,-3
public_v1,O3,p02289,bundle_exact_pointer_passes,False,icmp,84,84,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,insertvalue,13,13,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,inttoptr,4,4,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,load,292,291,-1
public_v1,O3,p02289,bundle_exact_pointer_passes,False,mul,29,29,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,or,60,60,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,phi,81,81,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,ptrtoint,30,28,-2
public_v1,O3,p02289,bundle_exact_pointer_passes,False,ret,6,6,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,sdiv,3,3,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,select,37,37,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,sext,5,5,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,shl,5,5,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,store,338,338,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,sub,41,27,-14
public_v1,O3,p02289,bundle_exact_pointer_passes,False,switch,7,7,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,trunc,22,22,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,xor,67,67,0
public_v1,O3,p02289,bundle_exact_pointer_passes,False,zext,102,102,0
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,add,123,99,-24
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,alloca,2,2,0
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,and,96,76,-20
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,br,200,199,-1
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,call,134,134,0
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,extractvalue,24,21,-3
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,getelementptr,161,153,-8
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,icmp,84,81,-3
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,insertvalue,13,9,-4
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,inttoptr,4,4,0
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,load,291,279,-12
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,mul,29,24,-5
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,or,60,43,-17
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,phi,81,72,-9
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,ptrtoint,28,5,-23
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,ret,6,6,0
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,sdiv,3,3,0
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,select,37,37,0
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,sext,5,5,0
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,shl,5,5,0
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,store,338,323,-15
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,sub,27,22,-5
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,switch,7,7,0
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,trunc,22,22,0
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,xor,67,61,-6
public_v1,O3,p02289,llvm_default_opt_boundary_3,True,zext,102,80,-22
public_v1,O3,p02289,custom_storage_delift,False,add,99,99,0
public_v1,O3,p02289,custom_storage_delift,False,alloca,2,2,0
public_v1,O3,p02289,custom_storage_delift,False,and,76,76,0
public_v1,O3,p02289,custom_storage_delift,False,br,199,199,0
public_v1,O3,p02289,custom_storage_delift,False,call,134,134,0
public_v1,O3,p02289,custom_storage_delift,False,extractvalue,21,21,0
public_v1,O3,p02289,custom_storage_delift,False,getelementptr,153,153,0
public_v1,O3,p02289,custom_storage_delift,False,icmp,81,81,0
public_v1,O3,p02289,custom_storage_delift,False,insertvalue,9,9,0
public_v1,O3,p02289,custom_storage_delift,False,inttoptr,4,4,0
public_v1,O3,p02289,custom_storage_delift,False,load,279,279,0
public_v1,O3,p02289,custom_storage_delift,False,mul,24,24,0
public_v1,O3,p02289,custom_storage_delift,False,or,43,43,0
public_v1,O3,p02289,custom_storage_delift,False,phi,72,72,0
public_v1,O3,p02289,custom_storage_delift,False,ptrtoint,5,5,0
public_v1,O3,p02289,custom_storage_delift,False,ret,6,6,0
public_v1,O3,p02289,custom_storage_delift,False,sdiv,3,3,0
public_v1,O3,p02289,custom_storage_delift,False,select,37,37,0
public_v1,O3,p02289,custom_storage_delift,False,sext,5,5,0
public_v1,O3,p02289,custom_storage_delift,False,shl,5,5,0
public_v1,O3,p02289,custom_storage_delift,False,store,323,323,0
public_v1,O3,p02289,custom_storage_delift,False,sub,22,22,0
public_v1,O3,p02289,custom_storage_delift,False,switch,7,7,0
public_v1,O3,p02289,custom_storage_delift,False,trunc,22,22,0
