dataset,level,sample_id,transition,before_stage,after_stage,pure_default_optimizer_boundary,functions_before,functions_after,functions_delta,functions_delta_ratio,blocks_before,blocks_after,blocks_delta,blocks_delta_ratio,instructions_before,instructions_after,instructions_delta,instructions_delta_ratio,conditional_branches_before,conditional_branches_after,conditional_branches_delta,conditional_branches_delta_ratio,calls_before,calls_after,calls_delta,calls_delta_ratio,direct_calls_before,direct_calls_after,direct_calls_delta,direct_calls_delta_ratio,indirect_calls_before,indirect_calls_after,indirect_calls_delta,indirect_calls_delta_ratio,intrinsics_before,intrinsics_after,intrinsics_delta,intrinsics_delta_ratio,allocas_before,allocas_after,allocas_delta,allocas_delta_ratio,loads_before,loads_after,loads_delta,loads_delta_ratio,stores_before,stores_after,stores_delta,stores_delta_ratio,geps_before,geps_after,geps_delta,geps_delta_ratio,phis_before,phis_after,phis_delta,phis_delta_ratio,selects_before,selects_after,selects_delta,selects_delta_ratio,switches_before,switches_after,switches_delta,switches_delta_ratio,unreachable_before,unreachable_after,unreachable_delta,unreachable_delta_ratio,memory_ops_before,memory_ops_after,memory_ops_delta,memory_ops_delta_ratio,scalar_cleanup_ops_before,scalar_cleanup_ops_after,scalar_cleanup_ops_delta,scalar_cleanup_ops_delta_ratio,vector_instructions_before,vector_instructions_after,vector_instructions_delta,vector_instructions_delta_ratio
own_v1,O3,h00011,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,26,2,-24,-0.9230769230769231,102,24,-78,-0.7647058823529411,1082,157,-925,-0.8548983364140481,36,2,-34,-0.9444444444444444,34,3,-31,-0.9117647058823529,29,3,-26,-0.896551724137931,5,0,-5,-1.0,7,1,-6,-0.8571428571428571,0,2,2,,70,23,-47,-0.6714285714285714,174,39,-135,-0.7758620689655172,5,19,14,2.8,3,4,1,0.3333333333333333,7,6,-1,-0.14285714285714285,1,2,1,1.0,3,0,-3,-1.0,249,83,-166,-0.6666666666666666,344,21,-323,-0.938953488372093,0,0,0,
own_v1,O3,h00011,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,2,2,0,0.0,24,24,0,0.0,157,157,0,0.0,2,2,0,0.0,3,3,0,0.0,3,3,0,0.0,0,0,0,,1,1,0,0.0,2,2,0,0.0,23,23,0,0.0,39,39,0,0.0,19,19,0,0.0,4,4,0,0.0,6,6,0,0.0,2,2,0,0.0,0,0,0,,83,83,0,0.0,21,21,0,0.0,0,0,0,
own_v1,O3,h00011,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,2,2,0,0.0,24,24,0,0.0,157,156,-1,-0.006369426751592357,2,2,0,0.0,3,3,0,0.0,3,3,0,0.0,0,0,0,,1,1,0,0.0,2,2,0,0.0,23,23,0,0.0,39,39,0,0.0,19,18,-1,-0.05263157894736842,4,4,0,0.0,6,6,0,0.0,2,2,0,0.0,0,0,0,,83,82,-1,-0.012048192771084338,21,21,0,0.0,0,0,0,
own_v1,O3,h00011,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,2,2,0,0.0,24,24,0,0.0,156,156,0,0.0,2,2,0,0.0,3,3,0,0.0,3,3,0,0.0,0,0,0,,1,1,0,0.0,2,2,0,0.0,23,23,0,0.0,39,39,0,0.0,18,18,0,0.0,4,4,0,0.0,6,6,0,0.0,2,2,0,0.0,0,0,0,,82,82,0,0.0,21,21,0,0.0,0,0,0,
own_v1,O3,h00011,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,2,2,0,0.0,24,24,0,0.0,156,156,0,0.0,2,2,0,0.0,3,3,0,0.0,3,3,0,0.0,0,0,0,,1,1,0,0.0,2,2,0,0.0,23,23,0,0.0,39,39,0,0.0,18,18,0,0.0,4,4,0,0.0,6,6,0,0.0,2,2,0,0.0,0,0,0,,82,82,0,0.0,21,21,0,0.0,0,0,0,
own_v1,O3,h00011,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,2,1,-1,-0.5,24,23,-1,-0.041666666666666664,156,155,-1,-0.00641025641025641,2,2,0,0.0,3,3,0,0.0,3,3,0,0.0,0,0,0,,1,1,0,0.0,2,2,0,0.0,23,23,0,0.0,39,39,0,0.0,18,18,0,0.0,4,4,0,0.0,6,6,0,0.0,2,2,0,0.0,0,0,0,,82,82,0,0.0,21,21,0,0.0,0,0,0,
own_v1,O3,h00012,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,26,2,-24,-0.9230769230769231,83,15,-68,-0.8192771084337349,1002,109,-893,-0.8912175648702595,26,1,-25,-0.9615384615384616,35,2,-33,-0.9428571428571428,30,2,-28,-0.9333333333333333,5,0,-5,-1.0,8,0,-8,-1.0,0,2,2,,59,13,-46,-0.7796610169491526,159,26,-133,-0.8364779874213837,5,14,9,1.8,2,2,0,0.0,4,3,-1,-0.25,0,1,1,,3,0,-3,-1.0,223,55,-168,-0.7533632286995515,317,10,-307,-0.9684542586750788,0,0,0,
own_v1,O3,h00012,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,2,2,0,0.0,15,15,0,0.0,109,109,0,0.0,1,1,0,0.0,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,13,13,0,0.0,26,26,0,0.0,14,14,0,0.0,2,2,0,0.0,3,3,0,0.0,1,1,0,0.0,0,0,0,,55,55,0,0.0,10,10,0,0.0,0,0,0,
own_v1,O3,h00012,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,2,2,0,0.0,15,15,0,0.0,109,108,-1,-0.009174311926605505,1,1,0,0.0,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,13,13,0,0.0,26,26,0,0.0,14,13,-1,-0.07142857142857142,2,2,0,0.0,3,3,0,0.0,1,1,0,0.0,0,0,0,,55,54,-1,-0.01818181818181818,10,10,0,0.0,0,0,0,
own_v1,O3,h00012,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,2,2,0,0.0,15,15,0,0.0,108,108,0,0.0,1,1,0,0.0,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,13,13,0,0.0,26,26,0,0.0,13,13,0,0.0,2,2,0,0.0,3,3,0,0.0,1,1,0,0.0,0,0,0,,54,54,0,0.0,10,10,0,0.0,0,0,0,
own_v1,O3,h00012,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,2,2,0,0.0,15,15,0,0.0,108,108,0,0.0,1,1,0,0.0,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,13,13,0,0.0,26,26,0,0.0,13,13,0,0.0,2,2,0,0.0,3,3,0,0.0,1,1,0,0.0,0,0,0,,54,54,0,0.0,10,10,0,0.0,0,0,0,
own_v1,O3,h00012,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,2,1,-1,-0.5,15,14,-1,-0.06666666666666667,108,107,-1,-0.009259259259259259,1,1,0,0.0,2,2,0,0.0,2,2,0,0.0,0,0,0,,0,0,0,,2,2,0,0.0,13,13,0,0.0,26,26,0,0.0,13,13,0,0.0,2,2,0,0.0,3,3,0,0.0,1,1,0,0.0,0,0,0,,54,54,0,0.0,10,10,0,0.0,0,0,0,
own_v1,O3,h00013,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,26,2,-24,-0.9230769230769231,94,18,-76,-0.8085106382978723,1005,136,-869,-0.8646766169154229,33,1,-32,-0.9696969696969697,37,3,-34,-0.918918918918919,32,3,-29,-0.90625,5,0,-5,-1.0,7,1,-6,-0.8571428571428571,0,4,4,,65,22,-43,-0.6615384615384615,191,31,-160,-0.837696335078534,5,18,13,2.6,2,0,-2,-1.0,5,4,-1,-0.2,0,1,1,,6,0,-6,-1.0,261,75,-186,-0.7126436781609196,283,10,-273,-0.9646643109540636,0,0,0,
own_v1,O3,h00013,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,2,2,0,0.0,18,18,0,0.0,136,136,0,0.0,1,1,0,0.0,3,3,0,0.0,3,3,0,0.0,0,0,0,,1,1,0,0.0,4,4,0,0.0,22,22,0,0.0,31,31,0,0.0,18,18,0,0.0,0,0,0,,4,4,0,0.0,1,1,0,0.0,0,0,0,,75,75,0,0.0,10,10,0,0.0,0,0,0,
own_v1,O3,h00013,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,2,2,0,0.0,18,18,0,0.0,136,135,-1,-0.007352941176470588,1,1,0,0.0,3,3,0,0.0,3,3,0,0.0,0,0,0,,1,1,0,0.0,4,4,0,0.0,22,22,0,0.0,31,31,0,0.0,18,17,-1,-0.05555555555555555,0,0,0,,4,4,0,0.0,1,1,0,0.0,0,0,0,,75,74,-1,-0.013333333333333334,10,10,0,0.0,0,0,0,
own_v1,O3,h00013,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,2,2,0,0.0,18,18,0,0.0,135,135,0,0.0,1,1,0,0.0,3,3,0,0.0,3,3,0,0.0,0,0,0,,1,1,0,0.0,4,4,0,0.0,22,22,0,0.0,31,31,0,0.0,17,17,0,0.0,0,0,0,,4,4,0,0.0,1,1,0,0.0,0,0,0,,74,74,0,0.0,10,10,0,0.0,0,0,0,
own_v1,O3,h00013,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,2,2,0,0.0,18,18,0,0.0,135,135,0,0.0,1,1,0,0.0,3,3,0,0.0,3,3,0,0.0,0,0,0,,1,1,0,0.0,4,4,0,0.0,22,22,0,0.0,31,31,0,0.0,17,17,0,0.0,0,0,0,,4,4,0,0.0,1,1,0,0.0,0,0,0,,74,74,0,0.0,10,10,0,0.0,0,0,0,
own_v1,O3,h00013,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,2,1,-1,-0.5,18,17,-1,-0.05555555555555555,135,134,-1,-0.007407407407407408,1,1,0,0.0,3,3,0,0.0,3,3,0,0.0,0,0,0,,1,1,0,0.0,4,4,0,0.0,22,22,0,0.0,31,31,0,0.0,17,17,0,0.0,0,0,0,,4,4,0,0.0,1,1,0,0.0,0,0,0,,74,74,0,0.0,10,10,0,0.0,0,0,0,
own_v1,O3,h00014,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,27,3,-24,-0.8888888888888888,151,48,-103,-0.6821192052980133,1862,1288,-574,-0.3082706766917293,61,6,-55,-0.9016393442622951,49,9,-40,-0.8163265306122449,44,9,-35,-0.7954545454545454,5,0,-5,-1.0,15,4,-11,-0.7333333333333333,0,4,4,,107,131,24,0.22429906542056074,298,684,386,1.2953020134228188,8,10,2,0.25,2,51,49,24.5,14,13,-1,-0.07142857142857142,0,4,4,,7,0,-7,-1.0,413,829,416,1.0072639225181599,610,218,-392,-0.6426229508196721,0,0,0,
own_v1,O3,h00014,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,3,3,0,0.0,48,48,0,0.0,1288,1280,-8,-0.006211180124223602,6,6,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,4,4,0,0.0,4,4,0,0.0,131,131,0,0.0,684,684,0,0.0,10,10,0,0.0,51,51,0,0.0,13,13,0,0.0,4,4,0,0.0,0,0,0,,829,829,0,0.0,218,210,-8,-0.03669724770642202,0,0,0,
own_v1,O3,h00014,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,3,3,0,0.0,48,48,0,0.0,1280,1093,-187,-0.14609375,6,6,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,4,4,0,0.0,4,4,0,0.0,131,101,-30,-0.22900763358778625,684,547,-137,-0.20029239766081872,10,10,0,0.0,51,49,-2,-0.0392156862745098,13,13,0,0.0,4,4,0,0.0,0,0,0,,829,662,-167,-0.2014475271411339,210,207,-3,-0.014285714285714285,0,0,0,
own_v1,O3,h00014,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,3,3,0,0.0,48,48,0,0.0,1093,1093,0,0.0,6,6,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,4,4,0,0.0,4,4,0,0.0,101,101,0,0.0,547,547,0,0.0,10,10,0,0.0,49,49,0,0.0,13,13,0,0.0,4,4,0,0.0,0,0,0,,662,662,0,0.0,207,207,0,0.0,0,0,0,
own_v1,O3,h00014,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,3,3,0,0.0,48,48,0,0.0,1093,1093,0,0.0,6,6,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,4,4,0,0.0,4,4,0,0.0,101,101,0,0.0,547,547,0,0.0,10,10,0,0.0,49,49,0,0.0,13,13,0,0.0,4,4,0,0.0,0,0,0,,662,662,0,0.0,207,207,0,0.0,0,0,0,
own_v1,O3,h00014,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,3,2,-1,-0.3333333333333333,48,47,-1,-0.020833333333333332,1093,1084,-9,-0.008234217749313814,6,6,0,0.0,9,9,0,0.0,9,9,0,0.0,0,0,0,,4,4,0,0.0,4,4,0,0.0,101,101,0,0.0,547,539,-8,-0.014625228519195612,10,10,0,0.0,49,49,0,0.0,13,13,0,0.0,4,4,0,0.0,0,0,0,,662,654,-8,-0.012084592145015106,207,207,0,0.0,0,0,0,
own_v1,O3,h00015,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,26,2,-24,-0.9230769230769231,115,28,-87,-0.7565217391304347,1242,227,-1015,-0.8172302737520128,43,3,-40,-0.9302325581395349,40,10,-30,-0.75,35,10,-25,-0.7142857142857143,5,0,-5,-1.0,10,5,-5,-0.5,0,4,4,,73,24,-49,-0.6712328767123288,204,37,-167,-0.8186274509803921,5,31,26,5.2,2,4,2,1.0,9,10,1,0.1111111111111111,0,1,1,,5,2,-3,-0.6,282,96,-186,-0.6595744680851063,368,44,-324,-0.8804347826086957,0,0,0,
own_v1,O3,h00015,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,2,2,0,0.0,28,28,0,0.0,227,227,0,0.0,3,3,0,0.0,10,10,0,0.0,10,10,0,0.0,0,0,0,,5,5,0,0.0,4,4,0,0.0,24,24,0,0.0,37,37,0,0.0,31,33,2,0.06451612903225806,4,4,0,0.0,10,10,0,0.0,1,1,0,0.0,2,2,0,0.0,96,98,2,0.020833333333333332,44,44,0,0.0,0,0,0,
own_v1,O3,h00015,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,2,2,0,0.0,28,28,0,0.0,227,218,-9,-0.039647577092511016,3,3,0,0.0,10,11,1,0.1,10,11,1,0.1,0,0,0,,5,6,1,0.2,4,4,0,0.0,24,23,-1,-0.041666666666666664,37,35,-2,-0.05405405405405406,33,28,-5,-0.15151515151515152,4,4,0,0.0,10,10,0,0.0,1,1,0,0.0,2,2,0,0.0,98,90,-8,-0.08163265306122448,44,43,-1,-0.022727272727272728,0,0,0,
own_v1,O3,h00015,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,2,2,0,0.0,28,28,0,0.0,218,218,0,0.0,3,3,0,0.0,11,11,0,0.0,11,11,0,0.0,0,0,0,,6,6,0,0.0,4,4,0,0.0,23,23,0,0.0,35,35,0,0.0,28,28,0,0.0,4,4,0,0.0,10,10,0,0.0,1,1,0,0.0,2,2,0,0.0,90,90,0,0.0,43,43,0,0.0,0,0,0,
own_v1,O3,h00015,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,2,2,0,0.0,28,28,0,0.0,218,218,0,0.0,3,3,0,0.0,11,11,0,0.0,11,11,0,0.0,0,0,0,,6,6,0,0.0,4,4,0,0.0,23,23,0,0.0,35,35,0,0.0,28,28,0,0.0,4,4,0,0.0,10,10,0,0.0,1,1,0,0.0,2,2,0,0.0,90,90,0,0.0,43,43,0,0.0,0,0,0,
own_v1,O3,h00015,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,2,1,-1,-0.5,28,27,-1,-0.03571428571428571,218,217,-1,-0.0045871559633027525,3,3,0,0.0,11,11,0,0.0,11,11,0,0.0,0,0,0,,6,6,0,0.0,4,4,0,0.0,23,23,0,0.0,35,35,0,0.0,28,28,0,0.0,4,4,0,0.0,10,10,0,0.0,1,1,0,0.0,2,2,0,0.0,90,90,0,0.0,43,43,0,0.0,0,0,0,
own_v1,O3,h00016,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,26,2,-24,-0.9230769230769231,119,32,-87,-0.7310924369747899,1276,241,-1035,-0.8111285266457681,44,1,-43,-0.9772727272727273,36,8,-28,-0.7777777777777778,31,8,-23,-0.7419354838709677,5,0,-5,-1.0,8,5,-3,-0.375,0,4,4,,77,28,-49,-0.6363636363636364,195,64,-131,-0.6717948717948717,5,33,28,5.6,2,2,0,0.0,10,10,0,0.0,0,1,1,,3,0,-3,-1.0,277,129,-148,-0.5342960288808665,401,34,-367,-0.9152119700748129,0,0,0,
own_v1,O3,h00016,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,2,2,0,0.0,32,32,0,0.0,241,241,0,0.0,1,1,0,0.0,8,8,0,0.0,8,8,0,0.0,0,0,0,,5,5,0,0.0,4,4,0,0.0,28,28,0,0.0,64,64,0,0.0,33,33,0,0.0,2,2,0,0.0,10,10,0,0.0,1,1,0,0.0,0,0,0,,129,129,0,0.0,34,34,0,0.0,0,0,0,
own_v1,O3,h00016,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,2,2,0,0.0,32,32,0,0.0,241,240,-1,-0.004149377593360996,1,1,0,0.0,8,8,0,0.0,8,8,0,0.0,0,0,0,,5,5,0,0.0,4,4,0,0.0,28,28,0,0.0,64,64,0,0.0,33,32,-1,-0.030303030303030304,2,2,0,0.0,10,10,0,0.0,1,1,0,0.0,0,0,0,,129,128,-1,-0.007751937984496124,34,34,0,0.0,0,0,0,
own_v1,O3,h00016,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,2,2,0,0.0,32,32,0,0.0,240,240,0,0.0,1,1,0,0.0,8,8,0,0.0,8,8,0,0.0,0,0,0,,5,5,0,0.0,4,4,0,0.0,28,28,0,0.0,64,64,0,0.0,32,32,0,0.0,2,2,0,0.0,10,10,0,0.0,1,1,0,0.0,0,0,0,,128,128,0,0.0,34,34,0,0.0,0,0,0,
own_v1,O3,h00016,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,2,2,0,0.0,32,32,0,0.0,240,240,0,0.0,1,1,0,0.0,8,8,0,0.0,8,8,0,0.0,0,0,0,,5,5,0,0.0,4,4,0,0.0,28,28,0,0.0,64,64,0,0.0,32,32,0,0.0,2,2,0,0.0,10,10,0,0.0,1,1,0,0.0,0,0,0,,128,128,0,0.0,34,34,0,0.0,0,0,0,
own_v1,O3,h00016,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,2,1,-1,-0.5,32,31,-1,-0.03125,240,239,-1,-0.004166666666666667,1,1,0,0.0,8,8,0,0.0,8,8,0,0.0,0,0,0,,5,5,0,0.0,4,4,0,0.0,28,28,0,0.0,64,64,0,0.0,32,32,0,0.0,2,2,0,0.0,10,10,0,0.0,1,1,0,0.0,0,0,0,,128,128,0,0.0,34,34,0,0.0,0,0,0,
own_v1,O3,h00017,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,27,9,-18,-0.6666666666666666,113,42,-71,-0.6283185840707964,1543,1035,-508,-0.3292287751134154,42,4,-38,-0.9047619047619048,54,36,-18,-0.3333333333333333,49,34,-15,-0.30612244897959184,5,2,-3,-0.6,19,15,-4,-0.21052631578947367,0,5,5,,84,108,24,0.2857142857142857,297,431,134,0.4511784511784512,4,46,42,10.5,4,33,29,7.25,12,14,2,0.16666666666666666,0,1,1,,6,0,-6,-1.0,385,590,205,0.5324675324675324,474,186,-288,-0.6075949367088608,0,0,0,
own_v1,O3,h00017,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,9,9,0,0.0,42,42,0,0.0,1035,1029,-6,-0.005797101449275362,4,4,0,0.0,36,36,0,0.0,34,34,0,0.0,2,2,0,0.0,15,15,0,0.0,5,5,0,0.0,108,108,0,0.0,431,431,0,0.0,46,46,0,0.0,33,29,-4,-0.12121212121212122,14,14,0,0.0,1,1,0,0.0,0,0,0,,590,590,0,0.0,186,180,-6,-0.03225806451612903,0,0,0,
own_v1,O3,h00017,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,9,9,0,0.0,42,42,0,0.0,1029,853,-176,-0.17103984450923226,4,4,0,0.0,36,33,-3,-0.08333333333333333,34,31,-3,-0.08823529411764706,2,2,0,0.0,15,14,-1,-0.06666666666666667,5,5,0,0.0,108,72,-36,-0.3333333333333333,431,307,-124,-0.2877030162412993,46,46,0,0.0,29,27,-2,-0.06896551724137931,14,14,0,0.0,1,1,0,0.0,0,0,0,,590,430,-160,-0.2711864406779661,180,173,-7,-0.03888888888888889,0,0,0,
own_v1,O3,h00017,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,9,9,0,0.0,42,42,0,0.0,853,853,0,0.0,4,4,0,0.0,33,33,0,0.0,31,31,0,0.0,2,2,0,0.0,14,14,0,0.0,5,5,0,0.0,72,72,0,0.0,307,307,0,0.0,46,46,0,0.0,27,27,0,0.0,14,14,0,0.0,1,1,0,0.0,0,0,0,,430,430,0,0.0,173,173,0,0.0,0,0,0,
own_v1,O3,h00017,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,9,9,0,0.0,42,42,0,0.0,853,853,0,0.0,4,4,0,0.0,33,33,0,0.0,31,31,0,0.0,2,2,0,0.0,14,14,0,0.0,5,5,0,0.0,72,72,0,0.0,307,307,0,0.0,46,46,0,0.0,27,27,0,0.0,14,14,0,0.0,1,1,0,0.0,0,0,0,,430,430,0,0.0,173,173,0,0.0,0,0,0,
own_v1,O3,h00017,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,9,9,0,0.0,42,42,0,0.0,853,844,-9,-0.010550996483001172,4,4,0,0.0,33,33,0,0.0,31,31,0,0.0,2,2,0,0.0,14,14,0,0.0,5,5,0,0.0,72,72,0,0.0,307,306,-1,-0.003257328990228013,46,46,0,0.0,27,27,0,0.0,14,14,0,0.0,1,1,0,0.0,0,0,0,,430,429,-1,-0.002325581395348837,173,169,-4,-0.023121387283236993,0,0,0,
own_v1,O3,h00018,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,27,9,-18,-0.6666666666666666,152,63,-89,-0.5855263157894737,1539,1103,-436,-0.28330084470435346,60,4,-56,-0.9333333333333333,36,14,-22,-0.6111111111111112,31,12,-19,-0.6129032258064516,5,2,-3,-0.6,7,5,-2,-0.2857142857142857,0,1,1,,96,93,-3,-0.03125,230,598,368,1.6,5,66,61,12.2,2,39,37,18.5,16,19,3,0.1875,0,1,1,,3,0,-3,-1.0,331,758,427,1.2900302114803626,504,150,-354,-0.7023809523809523,0,0,0,
own_v1,O3,h00018,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,9,9,0,0.0,63,63,0,0.0,1103,1075,-28,-0.025385312783318223,4,4,0,0.0,14,14,0,0.0,12,12,0,0.0,2,2,0,0.0,5,5,0,0.0,1,1,0,0.0,93,93,0,0.0,598,598,0,0.0,66,66,0,0.0,39,30,-9,-0.23076923076923078,19,19,0,0.0,1,1,0,0.0,0,0,0,,758,758,0,0.0,150,128,-22,-0.14666666666666667,0,0,0,
own_v1,O3,h00018,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,9,9,0,0.0,63,63,0,0.0,1075,913,-162,-0.15069767441860465,4,4,0,0.0,14,14,0,0.0,12,12,0,0.0,2,2,0,0.0,5,5,0,0.0,1,1,0,0.0,93,84,-9,-0.0967741935483871,598,446,-152,-0.25418060200668896,66,66,0,0.0,30,30,0,0.0,19,19,0,0.0,1,1,0,0.0,0,0,0,,758,597,-161,-0.21240105540897097,128,127,-1,-0.0078125,0,0,0,
own_v1,O3,h00018,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,9,9,0,0.0,63,63,0,0.0,913,913,0,0.0,4,4,0,0.0,14,14,0,0.0,12,12,0,0.0,2,2,0,0.0,5,5,0,0.0,1,1,0,0.0,84,84,0,0.0,446,446,0,0.0,66,66,0,0.0,30,30,0,0.0,19,19,0,0.0,1,1,0,0.0,0,0,0,,597,597,0,0.0,127,127,0,0.0,0,0,0,
own_v1,O3,h00018,custom_residual_strip,bundle_storage_delift,bundle_residual_strip,False,9,9,0,0.0,63,63,0,0.0,913,913,0,0.0,4,4,0,0.0,14,14,0,0.0,12,12,0,0.0,2,2,0,0.0,5,5,0,0.0,1,1,0,0.0,84,84,0,0.0,446,446,0,0.0,66,66,0,0.0,30,30,0,0.0,19,19,0,0.0,1,1,0,0.0,0,0,0,,597,597,0,0.0,127,127,0,0.0,0,0,0,
own_v1,O3,h00018,final_tail_opt_4_plus_custom_cleanup,bundle_residual_strip,final_clean,False,9,9,0,0.0,63,63,0,0.0,913,859,-54,-0.05914567360350493,4,4,0,0.0,14,14,0,0.0,12,12,0,0.0,2,2,0,0.0,5,5,0,0.0,1,1,0,0.0,84,84,0,0.0,446,392,-54,-0.1210762331838565,66,66,0,0.0,30,30,0,0.0,19,19,0,0.0,1,1,0,0.0,0,0,0,,597,543,-54,-0.09045226130653267,127,127,0,0.0,0,0,0,
own_v1,O3,h00019,main_combined_custom_plus_opt_1_2,raw_lift,brightened_main,False,26,2,-24,-0.9230769230769231,133,39,-94,-0.706766917293233,1355,280,-1075,-0.7933579335793358,51,1,-50,-0.9803921568627451,36,8,-28,-0.7777777777777778,31,8,-23,-0.7419354838709677,5,0,-5,-1.0,8,5,-3,-0.375,0,5,5,,86,37,-49,-0.5697674418604651,203,74,-129,-0.6354679802955665,5,35,30,6.0,2,2,0,0.0,13,13,0,0.0,0,1,1,,3,0,-3,-1.0,294,151,-143,-0.48639455782312924,412,42,-370,-0.8980582524271845,0,0,0,
own_v1,O3,h00019,bundle_exact_pointer_passes,bundle_verified_input,bundle_pointer_opt,False,2,2,0,0.0,39,39,0,0.0,280,280,0,0.0,1,1,0,0.0,8,8,0,0.0,8,8,0,0.0,0,0,0,,5,5,0,0.0,5,5,0,0.0,37,37,0,0.0,74,74,0,0.0,35,35,0,0.0,2,2,0,0.0,13,13,0,0.0,1,1,0,0.0,0,0,0,,151,151,0,0.0,42,42,0,0.0,0,0,0,
own_v1,O3,h00019,llvm_default_opt_boundary_3,bundle_pointer_opt,bundle_standard_opt_3,True,2,2,0,0.0,39,39,0,0.0,280,279,-1,-0.0035714285714285713,1,1,0,0.0,8,8,0,0.0,8,8,0,0.0,0,0,0,,5,5,0,0.0,5,5,0,0.0,37,37,0,0.0,74,74,0,0.0,35,34,-1,-0.02857142857142857,2,2,0,0.0,13,13,0,0.0,1,1,0,0.0,0,0,0,,151,150,-1,-0.006622516556291391,42,42,0,0.0,0,0,0,
own_v1,O3,h00019,custom_storage_delift,bundle_standard_opt_3,bundle_storage_delift,False,2,2,0,0.0,39,39,0,0.0,279,279,0,0.0,1,1,0,0.0,8,8,0,0.0,8,8,0,0.0,0,0,0,,5,5,0,0.0,5,5,0,0.0,37,37,0,0.0,74,74,0,0.0,34,34,0,0.0,2,2,0,0.0,13,13,0,0.0,1,1,0,0.0,0,0,0,,150,150,0,0.0,42,42,0,0.0,0,0,0,
