dataset,level,sample_id,stage,functions,blocks,instructions,conditional_branches,calls,direct_calls,indirect_calls,intrinsics,allocas,loads,stores,geps,phis,selects,switches,unreachable,memory_ops,scalar_cleanup_ops,vector_instructions,structural_sha256
own_v1,O2,h00011,bundle_verified_input,2,24,157,2,3,3,0,1,2,23,39,19,4,6,2,0,83,21,0,06988dc622ca7e0ba3035d8948f3b7c3db09e8d1284b6beafb679adbde1b9100
own_v1,O2,h00011,bundle_pointer_opt,2,24,157,2,3,3,0,1,2,23,39,19,4,6,2,0,83,21,0,5b22a1b7d2539bcfb082be297e6236cabc70d128c0e9522d24f372f8f4c02752
own_v1,O2,h00011,bundle_standard_opt_3,2,24,156,2,3,3,0,1,2,23,39,18,4,6,2,0,82,21,0,9361c75063742f5e7400b6652672777ecff994ed7af52b29492a21a7ad2c0aa7
own_v1,O2,h00011,bundle_storage_delift,2,24,156,2,3,3,0,1,2,23,39,18,4,6,2,0,82,21,0,9361c75063742f5e7400b6652672777ecff994ed7af52b29492a21a7ad2c0aa7
own_v1,O2,h00011,bundle_residual_strip,2,24,156,2,3,3,0,1,2,23,39,18,4,6,2,0,82,21,0,9361c75063742f5e7400b6652672777ecff994ed7af52b29492a21a7ad2c0aa7
own_v1,O2,h00011,final_clean,1,23,155,2,3,3,0,1,2,23,39,18,4,6,2,0,82,21,0,f7b5eb55127730e7f2626594a1a8ac8ccc2d366724e70a8f2e2be9de4dbff151
own_v1,O2,h00012,raw_lift,26,83,1002,26,35,30,5,8,0,59,159,5,2,4,0,3,223,317,0,e3aba7a84f5720bc07412fc1df8eb274ffb0797f9986486d158781baa5886bc8
own_v1,O2,h00012,brightened_main,2,15,109,1,2,2,0,0,2,13,26,14,2,3,1,0,55,10,0,b5c1da4a85d07a5fcac91e58b22f700e43cce9449a8a5324086ea802d2285938
own_v1,O2,h00012,bundle_verified_input,2,15,109,1,2,2,0,0,2,13,26,14,2,3,1,0,55,10,0,b73bab513df47e60b32dbffafe531acbe3a0b646c33e96ea09ba3ffb10d7c9dd
own_v1,O2,h00012,bundle_pointer_opt,2,15,109,1,2,2,0,0,2,13,26,14,2,3,1,0,55,10,0,711dadc23de46526c1db810617327169fb534f2d0705fdb09d31e95541cc86f7
own_v1,O2,h00012,bundle_standard_opt_3,2,15,108,1,2,2,0,0,2,13,26,13,2,3,1,0,54,10,0,074655adafab2d2fce663f92340a616962629aab90b0976fb5487f02285e544c
own_v1,O2,h00012,bundle_storage_delift,2,15,108,1,2,2,0,0,2,13,26,13,2,3,1,0,54,10,0,074655adafab2d2fce663f92340a616962629aab90b0976fb5487f02285e544c
own_v1,O2,h00012,bundle_residual_strip,2,15,108,1,2,2,0,0,2,13,26,13,2,3,1,0,54,10,0,074655adafab2d2fce663f92340a616962629aab90b0976fb5487f02285e544c
own_v1,O2,h00012,final_clean,1,14,107,1,2,2,0,0,2,13,26,13,2,3,1,0,54,10,0,cd97482deb76c89056dd371084852360ac416baf1573942b71e653bae3d95060
own_v1,O2,h00013,raw_lift,26,94,1005,33,37,32,5,7,0,65,191,5,2,5,0,6,261,283,0,e10a39e6f98b6ed2b0724fae4e3de897d84fd4be6417ab14f74123181b9f156a
own_v1,O2,h00013,brightened_main,2,18,136,1,3,3,0,1,4,22,31,18,0,4,1,0,75,10,0,3a7926adb1f1b180b876cd47c1cc3512493c30ce6bd77607b8a1d6c57338c0a6
own_v1,O2,h00013,bundle_verified_input,2,18,136,1,3,3,0,1,4,22,31,18,0,4,1,0,75,10,0,e93f97df9bc4e7511c28ea4531b73c3d78e07d8c0c22a80265e62446babe5232
own_v1,O2,h00013,bundle_pointer_opt,2,18,136,1,3,3,0,1,4,22,31,18,0,4,1,0,75,10,0,3318a851e4cb008e33243f85b2aa56d9a2c425504f5b09e46c5cbb3324194903
own_v1,O2,h00013,bundle_standard_opt_3,2,18,135,1,3,3,0,1,4,22,31,17,0,4,1,0,74,10,0,f3ecde525a755eeea4c616154d7205661f0e6ad71481bb9145ec5163a67d9c30
own_v1,O2,h00013,bundle_storage_delift,2,18,135,1,3,3,0,1,4,22,31,17,0,4,1,0,74,10,0,f3ecde525a755eeea4c616154d7205661f0e6ad71481bb9145ec5163a67d9c30
own_v1,O2,h00013,bundle_residual_strip,2,18,135,1,3,3,0,1,4,22,31,17,0,4,1,0,74,10,0,f3ecde525a755eeea4c616154d7205661f0e6ad71481bb9145ec5163a67d9c30
own_v1,O2,h00013,final_clean,1,17,134,1,3,3,0,1,4,22,31,17,0,4,1,0,74,10,0,f8258d7707dc2268f8c032fd3401553c96be0142befb1c3c091400ed11accfb2
own_v1,O2,h00014,raw_lift,27,151,1862,61,49,44,5,15,0,107,298,8,2,14,0,7,413,610,0,2588e2a878be21913c57d77890381521f549247be6910f9226c4006b0c65e4bd
own_v1,O2,h00014,brightened_main,3,48,1288,6,9,9,0,4,4,131,684,10,51,13,4,0,829,218,0,fecec28b6917112bf3c31dddf8d9e6e481b96df380a00d8c13ce9a1835c4b96c
own_v1,O2,h00014,bundle_verified_input,3,48,1288,6,9,9,0,4,4,131,684,10,51,13,4,0,829,218,0,f5777468216de81b755482ad39863ee2306600d3bbeb3fbd7848518c84eafaab
own_v1,O2,h00014,bundle_pointer_opt,3,48,1280,6,9,9,0,4,4,131,684,10,51,13,4,0,829,210,0,2cd5bcb103a0c344755c18e198ab112146cb8bcf5b632ef2e9f2218a7d69529a
own_v1,O2,h00014,bundle_standard_opt_3,3,48,1093,6,9,9,0,4,4,101,547,10,49,13,4,0,662,207,0,b9570ff498c6637b0d7d4dc8a7ca2cc3ec5794fd97a2cc2777d6ecbb8e46ed93
own_v1,O2,h00014,bundle_storage_delift,3,48,1093,6,9,9,0,4,4,101,547,10,49,13,4,0,662,207,0,b9570ff498c6637b0d7d4dc8a7ca2cc3ec5794fd97a2cc2777d6ecbb8e46ed93
own_v1,O2,h00014,bundle_residual_strip,3,48,1093,6,9,9,0,4,4,101,547,10,49,13,4,0,662,207,0,b9570ff498c6637b0d7d4dc8a7ca2cc3ec5794fd97a2cc2777d6ecbb8e46ed93
own_v1,O2,h00014,final_clean,2,47,1084,6,9,9,0,4,4,101,539,10,49,13,4,0,654,207,0,0e1286ffe59d164ef25dfba6bd93ed10852093f3acf900a934523f115bd86d59
own_v1,O2,h00015,raw_lift,26,115,1242,43,40,35,5,10,0,73,204,5,2,9,0,5,282,368,0,6c5219e1ba1a51c6339076fdee187be6950265dbf234bd719d6f4fa7ea705f0a
own_v1,O2,h00015,brightened_main,2,28,227,3,10,10,0,5,4,24,37,31,4,10,1,2,96,44,0,1f810a2956eaf3606d0a0a8d5cd69ade9781d1b61bc40f43f0117d7b32170bd1
own_v1,O2,h00015,bundle_verified_input,2,28,227,3,10,10,0,5,4,24,37,31,4,10,1,2,96,44,0,81302fd37470cfce8b4068f9ca2418f82d5dcbd1132da05a2f2645c3d68d0e66
own_v1,O2,h00015,bundle_pointer_opt,2,28,227,3,10,10,0,5,4,24,37,33,4,10,1,2,98,44,0,b34a0dcb2e765a184642a06ed3b73fc485f0ce9a4cd3bf35c0edb0ec2273f785
own_v1,O2,h00015,bundle_standard_opt_3,2,28,218,3,11,11,0,6,4,23,35,28,4,10,1,2,90,43,0,242de5d4d4fa244ec9f2346167f5b859016d77f4f837ad31c1ecabfc77984279
own_v1,O2,h00015,bundle_storage_delift,2,28,218,3,11,11,0,6,4,23,35,28,4,10,1,2,90,43,0,242de5d4d4fa244ec9f2346167f5b859016d77f4f837ad31c1ecabfc77984279
own_v1,O2,h00015,bundle_residual_strip,2,28,218,3,11,11,0,6,4,23,35,28,4,10,1,2,90,43,0,242de5d4d4fa244ec9f2346167f5b859016d77f4f837ad31c1ecabfc77984279
own_v1,O2,h00015,final_clean,1,27,217,3,11,11,0,6,4,23,35,28,4,10,1,2,90,43,0,5bb6c7ec47cdd4ce3213e64e9202334cec1c41c664591f3c09cf1a2602023f4e
own_v1,O2,h00016,raw_lift,26,119,1276,44,36,31,5,8,0,77,195,5,2,10,0,3,277,401,0,fd03a0e0c547583484c8b87962d5013dc037a45d748bb58479f6ecc2e41f3a40
own_v1,O2,h00016,brightened_main,2,32,241,1,8,8,0,5,4,28,64,33,2,10,1,0,129,34,0,8a661fe167a3c0769f82929d681109a28efabd9275c55327a1f926a158a6a645
own_v1,O2,h00016,bundle_verified_input,2,32,241,1,8,8,0,5,4,28,64,33,2,10,1,0,129,34,0,7ad2952c63d2ae173d680be1e4165d833773a4150d09e2d9850b9c243dd1adde
own_v1,O2,h00016,bundle_pointer_opt,2,32,241,1,8,8,0,5,4,28,64,33,2,10,1,0,129,34,0,9bf93967ea08c9cd00c384b4e27e2701c5a2a790d7b8f8c64f9d4a7632a538d2
own_v1,O2,h00016,bundle_standard_opt_3,2,32,240,1,8,8,0,5,4,28,64,32,2,10,1,0,128,34,0,1c19f194e2ffbd0965628cadbd58248fcdd0d36c8982a0154e035f0a2726356c
own_v1,O2,h00016,bundle_storage_delift,2,32,240,1,8,8,0,5,4,28,64,32,2,10,1,0,128,34,0,1c19f194e2ffbd0965628cadbd58248fcdd0d36c8982a0154e035f0a2726356c
own_v1,O2,h00016,bundle_residual_strip,2,32,240,1,8,8,0,5,4,28,64,32,2,10,1,0,128,34,0,1c19f194e2ffbd0965628cadbd58248fcdd0d36c8982a0154e035f0a2726356c
own_v1,O2,h00016,final_clean,1,31,239,1,8,8,0,5,4,28,64,32,2,10,1,0,128,34,0,a9b2bdc57a34eedf52eba06a4a9555c4beffd1b7c7f72f05399fa7f6b321be8c
own_v1,O2,h00017,raw_lift,27,113,1543,42,54,49,5,19,0,84,297,4,4,12,0,6,385,474,0,aff4094c144daf299d162b010866a8946db876b96ba8c8c71f57a44976d9ac9d
own_v1,O2,h00017,brightened_main,9,42,1035,4,36,34,2,15,5,108,431,46,33,14,1,0,590,186,0,334b607c21726632d1476c52544a49e3fa16d762c33cd13a22bb846c19cac13b
own_v1,O2,h00017,bundle_verified_input,9,42,1035,4,36,34,2,15,5,108,431,46,33,14,1,0,590,186,0,e1aecf4393df5ee0276f5d1cc6c86e87c9ee7b9d8de10e759221e42a0b68824e
own_v1,O2,h00017,bundle_pointer_opt,9,42,1029,4,36,34,2,15,5,108,431,46,29,14,1,0,590,180,0,62ec08eeaec4f6b9e9dcbead75b9aa388b23f111c5931384c2ad67ff0c9c1b23
own_v1,O2,h00017,bundle_standard_opt_3,9,42,853,4,33,31,2,14,5,72,307,46,27,14,1,0,430,173,0,151060868f284f38746f0d6a1af74ef9ba78ffb37a1f622e1e8da7f997f340ec
own_v1,O2,h00017,bundle_storage_delift,9,42,853,4,33,31,2,14,5,72,307,46,27,14,1,0,430,173,0,151060868f284f38746f0d6a1af74ef9ba78ffb37a1f622e1e8da7f997f340ec
own_v1,O2,h00017,bundle_residual_strip,9,42,853,4,33,31,2,14,5,72,307,46,27,14,1,0,430,173,0,151060868f284f38746f0d6a1af74ef9ba78ffb37a1f622e1e8da7f997f340ec
own_v1,O2,h00017,final_clean,9,42,844,4,33,31,2,14,5,72,306,46,27,14,1,0,429,169,0,ac07f3bd03d5305d88d6f912294683bd1ab9a89a7b79bed8eabcf4dea9ee540c
own_v1,O2,h00018,raw_lift,27,152,1539,60,36,31,5,7,0,96,230,5,2,16,0,3,331,504,0,bcd7c909bb42cccd3f17368176439117444ce9eec9e56967ee317e38b5d9cbb6
own_v1,O2,h00018,brightened_main,9,63,1103,4,14,12,2,5,1,93,598,66,39,19,1,0,758,150,0,ba19c986800cfcb77480432bcf07d01f523d49addb970ee4d5344dfddf4d4ffb
own_v1,O2,h00018,bundle_verified_input,9,63,1103,4,14,12,2,5,1,93,598,66,39,19,1,0,758,150,0,4962361e61336ebdb79f31aef47764aff11fd123d845d46987cd5eae43da914a
own_v1,O2,h00018,bundle_pointer_opt,9,63,1075,4,14,12,2,5,1,93,598,66,30,19,1,0,758,128,0,915b8f1631d11b4ddd163d083ccd59085d7b2ea6833d876d89e1ddc92ccaa7a4
own_v1,O2,h00018,bundle_standard_opt_3,9,63,913,4,14,12,2,5,1,84,446,66,30,19,1,0,597,127,0,0302f05a7dec3f255af724b11bd846236bbe32ad4bb72b43bcd8c9d0e9f4077f
own_v1,O2,h00018,bundle_storage_delift,9,63,913,4,14,12,2,5,1,84,446,66,30,19,1,0,597,127,0,0302f05a7dec3f255af724b11bd846236bbe32ad4bb72b43bcd8c9d0e9f4077f
own_v1,O2,h00018,bundle_residual_strip,9,63,913,4,14,12,2,5,1,84,446,66,30,19,1,0,597,127,0,0302f05a7dec3f255af724b11bd846236bbe32ad4bb72b43bcd8c9d0e9f4077f
own_v1,O2,h00018,final_clean,9,63,859,4,14,12,2,5,1,84,392,66,30,19,1,0,543,127,0,4e1b63e9ac8706f9361b849fc39101915e07c955e6f63a90e8c44cef9e317973
own_v1,O2,h00019,raw_lift,26,133,1355,51,36,31,5,8,0,86,203,5,2,13,0,3,294,412,0,dbbceaff1fe3996e66b9d4ea07f5a74639cb1a1f59bc0896a00258c257605f7f
own_v1,O2,h00019,brightened_main,2,39,280,1,8,8,0,5,5,37,74,35,2,13,1,0,151,42,0,3829866936add7f7a9781e00fb2ea0f4ba26e208d88b58b8dbd8cb9ce28494ee
own_v1,O2,h00019,bundle_verified_input,2,39,280,1,8,8,0,5,5,37,74,35,2,13,1,0,151,42,0,cff6593f4e7f734f1fc673d525eda6ecddd47bf606050dae902cb5ac2fcf347c
own_v1,O2,h00019,bundle_pointer_opt,2,39,280,1,8,8,0,5,5,37,74,35,2,13,1,0,151,42,0,3104ff557c8ff9efa84380559c3f20077687489c48c72950e487dab9010c6912
own_v1,O2,h00019,bundle_standard_opt_3,2,39,279,1,8,8,0,5,5,37,74,34,2,13,1,0,150,42,0,b93db7a17719b8b707521c0d85c9b148fd4447c4162b5217fa5b65afc44adc9d
own_v1,O2,h00019,bundle_storage_delift,2,39,279,1,8,8,0,5,5,37,74,34,2,13,1,0,150,42,0,b93db7a17719b8b707521c0d85c9b148fd4447c4162b5217fa5b65afc44adc9d
own_v1,O2,h00019,bundle_residual_strip,2,39,279,1,8,8,0,5,5,37,74,34,2,13,1,0,150,42,0,b93db7a17719b8b707521c0d85c9b148fd4447c4162b5217fa5b65afc44adc9d
own_v1,O2,h00019,final_clean,1,38,278,1,8,8,0,5,5,37,74,34,2,13,1,0,150,42,0,91bb06eea368daab513b5616550a5fcdc1a71607e264d706807a729509546ca6
own_v1,O2,h00020,raw_lift,28,119,1505,44,49,44,5,14,0,82,260,5,2,9,0,5,347,479,0,85e61fd455a31c1629eac9ec2c60fa05f484f6634def7d2995103096d66ba075
own_v1,O2,h00020,brightened_main,8,47,1084,8,17,15,2,7,2,140,543,39,39,10,1,0,724,158,0,22bedd9002169e648a2d6408a80998f11ee27215768d07356cb234059b32b05c
own_v1,O2,h00020,bundle_verified_input,8,47,1084,8,17,15,2,7,2,140,543,39,39,10,1,0,724,158,0,df17193c7ab4a5f68d28e66a347e6b8145d046d0aa5fda3dd44df2006754fe8f
own_v1,O2,h00020,bundle_pointer_opt,8,47,1082,8,17,15,2,7,2,140,543,39,37,10,1,0,724,156,0,43b2f94a492697bff66dde2f57d2c45f62a9a27f1bdc9681ba41d1b924388135
own_v1,O2,h00020,bundle_standard_opt_3,8,47,878,8,17,15,2,7,2,92,395,39,35,10,1,0,528,152,0,5083bd035f58902aabefac0706a87b710a00c10d5c09308def103bbd317948eb
own_v1,O2,h00020,bundle_storage_delift,8,47,878,8,17,15,2,7,2,92,395,39,35,10,1,0,528,152,0,5083bd035f58902aabefac0706a87b710a00c10d5c09308def103bbd317948eb
own_v1,O2,h00020,bundle_residual_strip,8,47,878,8,17,15,2,7,2,92,395,39,35,10,1,0,528,152,0,5083bd035f58902aabefac0706a87b710a00c10d5c09308def103bbd317948eb
own_v1,O2,h00020,final_clean,8,47,865,8,17,15,2,7,2,92,382,39,35,10,1,0,515,152,0,d9d6d63ecea405f57c4d16ff16227acc96f350e29d1a74c69ab2f5c0698f7ded
own_v1,O2,h00021,raw_lift,27,110,1529,39,58,53,5,22,0,85,322,4,4,12,0,3,411,466,0,17fde9a466df5424ddf5ba1e37f76f83f15e84ac618f3b75423737c13ddc2ccd
own_v1,O2,h00021,brightened_main,8,44,854,8,19,17,2,5,1,111,352,44,31,20,2,0,508,153,0,705f764c1cb6086ce2e21d961610841ffdc6c94307a15548098057f5cb83a946
own_v1,O2,h00021,bundle_verified_input,8,44,854,8,19,17,2,5,1,111,352,44,31,20,2,0,508,153,0,1e9f90471ba95bb0c0a046603202e7bef75c51bf8320bfdce89d840f228e31d4
own_v1,O2,h00021,bundle_pointer_opt,8,44,840,8,19,17,2,5,1,111,352,44,25,20,2,0,508,139,0,61f96b503f18df580abb74bc464d035b454e4ee504fdeacddb7322090b8ef3c9
own_v1,O2,h00021,bundle_standard_opt_3,8,44,713,8,18,16,2,4,1,71,275,44,25,20,2,0,391,136,0,c46e231b446bd45f589f47e6dba3f193aa9ed0da8ff042814c4a0c4d83f4be89
own_v1,O2,h00021,bundle_storage_delift,8,44,713,8,18,16,2,4,1,71,275,44,25,20,2,0,391,136,0,c46e231b446bd45f589f47e6dba3f193aa9ed0da8ff042814c4a0c4d83f4be89
own_v1,O2,h00021,bundle_residual_strip,8,44,713,8,18,16,2,4,1,71,275,44,25,20,2,0,391,136,0,c46e231b446bd45f589f47e6dba3f193aa9ed0da8ff042814c4a0c4d83f4be89
own_v1,O2,h00021,final_clean,8,44,709,8,18,16,2,4,1,71,274,44,25,20,2,0,390,134,0,eca7e6a4023bf95fdb86a78b95f048e0cac8e39cfd56a8e243419952780bad9e
own_v1,O2,h00022,raw_lift,27,58,693,13,39,34,5,9,0,55,174,6,2,2,0,4,235,158,0,64c08da2254748f8d6dc747419d304a9817be271d5b03a59d311766c37830c63
own_v1,O2,h00022,brightened_main,3,10,460,1,9,9,0,5,2,75,213,9,14,1,1,0,299,69,0,51c520c0d02993897610ad223d128a9437ec277e436503a13246629448b7062e
own_v1,O2,h00022,bundle_verified_input,3,10,460,1,9,9,0,5,2,75,213,9,14,1,1,0,299,69,0,5796d8a88730eeed07fc4b33983ffea79e001891df8418edfca90c41fdfff238
own_v1,O2,h00022,bundle_pointer_opt,3,10,460,1,9,9,0,5,2,75,213,9,14,1,1,0,299,69,0,5796d8a88730eeed07fc4b33983ffea79e001891df8418edfca90c41fdfff238
own_v1,O2,h00022,bundle_standard_opt_3,3,10,208,1,5,5,0,1,2,25,99,9,7,1,1,0,135,26,0,8616a7596605d246a104a52c1b4ebf392afa790307194a753c022d3460e9885c
own_v1,O2,h00022,bundle_storage_delift,3,10,208,1,5,5,0,1,2,25,99,9,7,1,1,0,135,26,0,8616a7596605d246a104a52c1b4ebf392afa790307194a753c022d3460e9885c
own_v1,O2,h00022,bundle_residual_strip,3,10,208,1,5,5,0,1,2,25,99,9,7,1,1,0,135,26,0,8616a7596605d246a104a52c1b4ebf392afa790307194a753c022d3460e9885c
own_v1,O2,h00022,final_clean,2,9,205,1,5,5,0,1,2,25,97,9,7,1,1,0,133,26,0,deaf046763da4cc21c8686d6453607b635dfa6a225eaef0bc68b1fa1741a1a63
own_v1,O2,h00023,raw_lift,26,128,1402,49,38,33,5,9,0,86,214,5,2,11,0,4,305,421,0,e3708ac61644825e12ed4f3a7b0e3f3b98c1b14d30a3eac6a819a50316a38d91
own_v1,O2,h00023,brightened_main,2,34,286,2,9,9,0,5,4,37,43,42,4,12,1,1,126,51,0,cd6a1b15f84af24528eaf30835b59059dabe41a85aab19c61646896a4c514733
own_v1,O2,h00023,bundle_verified_input,2,34,286,2,9,9,0,5,4,37,43,42,4,12,1,1,126,51,0,7edc1ff6636b942023f0c9d004c82d779a15b9e1f4a2b54e86616c03c16a2126
own_v1,O2,h00023,bundle_pointer_opt,2,34,286,2,9,9,0,5,4,37,43,49,4,12,1,1,133,51,0,4b84a3dff28b662c42f1edecd964373c82947a66a3ddcc99d5ca61e37283c617
own_v1,O2,h00023,bundle_standard_opt_3,2,34,277,2,9,9,0,5,4,37,43,40,4,12,1,1,124,51,0,43567f012961dbe624971ae44929d49e04abe205743601b6e9fc4b659f1cc194
own_v1,O2,h00023,bundle_storage_delift,2,34,277,2,9,9,0,5,4,37,43,40,4,12,1,1,124,51,0,43567f012961dbe624971ae44929d49e04abe205743601b6e9fc4b659f1cc194
own_v1,O2,h00023,bundle_residual_strip,2,34,277,2,9,9,0,5,4,37,43,40,4,12,1,1,124,51,0,43567f012961dbe624971ae44929d49e04abe205743601b6e9fc4b659f1cc194
own_v1,O2,h00023,final_clean,1,33,276,2,9,9,0,5,4,37,43,40,4,12,1,1,124,51,0,f6855fa86295afd710dc3a49684098177b841c9af96c42cd568f9be6a5782319
own_v1,O2,h00024,raw_lift,27,90,1107,29,41,36,5,11,0,77,203,5,2,5,0,3,285,326,0,d19156b17f74b1fee0b782db29ae23006d41b8829ab6206a5f59a736dd393181
own_v1,O2,h00024,brightened_main,9,30,667,2,14,12,2,4,1,91,304,29,32,6,1,0,425,112,0,e1843be961b538f0cb543b1ba98b0d8ace40bf7de23b94c37f39293c8925bb55
own_v1,O2,h00024,bundle_verified_input,9,30,667,2,14,12,2,4,1,91,304,29,32,6,1,0,425,112,0,cf94f3e149dfc6a637900e5188426d0bd8336dbcd2214e68f9db654cfd7af7f5
own_v1,O2,h00024,bundle_pointer_opt,9,30,654,2,14,12,2,4,1,91,304,29,26,6,1,0,425,102,0,e0230f7da574b73669fda662a1997f894b13ac2cab68631d3f448852d3614cbe
own_v1,O2,h00024,bundle_standard_opt_3,9,30,571,2,14,12,2,4,1,71,242,29,26,6,1,0,343,101,0,954b1cf0ec115dae575a87479381002591a7291eca0071651330b3aba6840157
own_v1,O2,h00024,bundle_storage_delift,9,30,571,2,14,12,2,4,1,71,242,29,26,6,1,0,343,101,0,954b1cf0ec115dae575a87479381002591a7291eca0071651330b3aba6840157
own_v1,O2,h00024,bundle_residual_strip,9,30,571,2,14,12,2,4,1,71,242,29,26,6,1,0,343,101,0,954b1cf0ec115dae575a87479381002591a7291eca0071651330b3aba6840157
own_v1,O2,h00024,final_clean,9,30,571,2,14,12,2,4,1,71,242,29,26,6,1,0,343,101,0,d03db7f06cf0b792b844fcccbee43bcb568054ebff4c6719d46588193b617b14
own_v1,O2,h00025,raw_lift,27,115,1278,43,41,36,5,9,0,79,234,5,3,9,1,5,318,384,0,8d9fac830afc41dfcb7cb8fe66763fe85ea7ed849a711d5c5f43b864084d6159
own_v1,O2,h00025,brightened_main,8,42,958,5,12,10,2,4,2,111,528,47,43,10,2,0,688,125,0,20153fca0442f517e5e217d0e493bc259ab4efffd37270c42f441d1541a27ea0
own_v1,O2,h00025,bundle_verified_input,8,42,958,5,12,10,2,4,2,111,528,47,43,10,2,0,688,125,0,bba3379a90d4e5184ba50cba897cbbc9ccd84d565d016f5bce3711dd90b7bbdf
own_v1,O2,h00025,bundle_pointer_opt,8,42,949,5,12,10,2,4,2,111,528,47,37,10,2,0,688,117,0,ed9c8b86acced7aeb06e79f681e3a55d5d2f56e920f41888162b0418ba48e97c
own_v1,O2,h00025,bundle_standard_opt_3,8,42,756,5,12,10,2,4,2,78,371,47,35,10,2,0,498,114,0,b297372d33f70e1978936d3876cbda0821ef0ae151eb748651ecde68a1abc154
own_v1,O2,h00025,bundle_storage_delift,8,42,756,5,12,10,2,4,2,78,371,47,35,10,2,0,498,114,0,b297372d33f70e1978936d3876cbda0821ef0ae151eb748651ecde68a1abc154
own_v1,O2,h00025,bundle_residual_strip,8,42,756,5,12,10,2,4,2,78,371,47,35,10,2,0,498,114,0,b297372d33f70e1978936d3876cbda0821ef0ae151eb748651ecde68a1abc154
own_v1,O2,h00025,final_clean,8,42,729,5,12,10,2,4,2,78,344,47,35,10,2,0,471,114,0,a93d9000c603dae54d9d6fba20905f0d2372719956bcf436b4826ca8b29ee0e0
own_v1,O2,h00026,raw_lift,27,184,1718,76,37,32,5,7,0,109,257,4,2,22,0,3,370,539,0,7bfe2246100057535e23959cea5c9ed4fb39482dc8fd822a1197e09a3af1c050
own_v1,O2,h00026,brightened_main,9,81,1192,6,17,15,2,8,3,114,591,93,37,23,2,0,801,163,0,9ed527e7549316142a46ccdb6adc5d78c011aa342e3dac0a5143ede4ad0ce010
own_v1,O2,h00026,bundle_verified_input,9,81,1192,6,17,15,2,8,3,114,591,93,37,23,2,0,801,163,0,ef8e1bd33f55967c32edfce3395340faba555f9aefc271e769b44180d20320fb
own_v1,O2,h00026,bundle_pointer_opt,9,81,1159,6,17,15,2,8,3,113,590,92,28,23,2,0,798,134,0,cd830bc2e9afcaf974f7f7ae5523654d7e66b926e9e7312f7323f6a8a27eb88f
own_v1,O2,h00026,bundle_standard_opt_3,2,68,905,5,12,12,0,8,3,73,424,88,20,21,2,0,588,116,0,a99af4bca81f14935ba7f845cdfac932b7285b0ace0125d29e63cd65f084082c
own_v1,O2,h00026,bundle_storage_delift,2,68,905,5,12,12,0,8,3,73,424,88,20,21,2,0,588,116,0,a99af4bca81f14935ba7f845cdfac932b7285b0ace0125d29e63cd65f084082c
own_v1,O2,h00026,bundle_residual_strip,2,68,905,5,12,12,0,8,3,73,424,88,20,21,2,0,588,116,0,a99af4bca81f14935ba7f845cdfac932b7285b0ace0125d29e63cd65f084082c
own_v1,O2,h00026,final_clean,1,67,839,5,12,12,0,8,3,73,361,88,20,21,2,0,525,116,0,97c875bda148c81e22ce36d80de60d2ebadfc159215e6b98076062f03515438a
own_v1,O2,h00027,raw_lift,27,186,1746,77,40,35,5,8,0,110,274,4,2,21,0,3,388,553,0,1a09fa744b9e6d50e687c97b2944d4725041fde2f546b00e6bf391373f5621ac
own_v1,O2,h00027,brightened_main,9,82,1257,6,24,22,2,9,3,137,623,88,37,22,3,0,851,171,0,af04a14ecf36b767712fe4d6ad3edde6e4e6d4a5e4ab263a98b3ca41e6ef9d60
own_v1,O2,h00027,bundle_verified_input,9,82,1257,6,24,22,2,9,3,137,623,88,37,22,3,0,851,171,0,11e401c1b2ae604c30a18069240689e097e4fea9ecaa26f532e494582b175438
own_v1,O2,h00027,bundle_pointer_opt,9,82,1219,6,24,22,2,9,3,135,622,87,28,22,3,0,847,138,0,ce2bd5a6f5395e2c53f642c701a90eba8bc4557f9b31d0b943a55e4e6721410c
own_v1,O2,h00027,bundle_standard_opt_3,9,82,1065,6,23,21,2,9,3,94,511,87,28,22,3,0,695,137,0,7f827980785f460174a018db9f462ed049826a6575d92787fad9381977c7c472
own_v1,O2,h00027,bundle_storage_delift,9,82,1065,6,23,21,2,9,3,94,511,87,28,22,3,0,695,137,0,7f827980785f460174a018db9f462ed049826a6575d92787fad9381977c7c472
own_v1,O2,h00027,bundle_residual_strip,9,82,1065,6,23,21,2,9,3,94,511,87,28,22,3,0,695,137,0,7f827980785f460174a018db9f462ed049826a6575d92787fad9381977c7c472
own_v1,O2,h00027,final_clean,9,82,1056,6,21,19,2,9,3,94,504,89,28,22,3,0,690,137,0,8910a3648ccc7d5587ae3968820b9f5bde4b9cc7841fdcfa122b0f8b46e8962c
own_v1,O2,h00028,raw_lift,26,171,1802,70,36,31,5,8,0,126,253,5,2,21,0,3,384,594,0,93dac2b16414edff74bd3fb613f2d1665b1312ae9cf535af71386def09ce6467
own_v1,O2,h00028,brightened_main,2,59,454,2,9,9,0,6,5,67,110,46,2,20,2,0,228,86,0,b9644ac8021c8e6129499eb01424f83d9cbb1f4d686d1207e5c273a5eb945b30
own_v1,O2,h00028,bundle_verified_input,2,59,454,2,9,9,0,6,5,67,110,46,2,20,2,0,228,86,0,2323a5776e04ed5227a6cdb2ee9a9f7e16a86a98b7e6d6973a6e25928c4ffd8c
