dataset,level,sample_id,boundary,production_replay_valid,opcode,before,after,delta
public_v1,O2,p00788,bundle_default_opt_4,True,store,96,96,0
public_v1,O2,p00788,bundle_default_opt_4,True,sub,1,1,0
public_v1,O2,p00788,bundle_default_opt_4,True,switch,1,1,0
public_v1,O2,p00788,bundle_default_opt_4,True,trunc,8,8,0
public_v1,O2,p00788,bundle_default_opt_4,True,udiv,1,1,0
public_v1,O2,p00788,bundle_default_opt_4,True,unreachable,9,9,0
public_v1,O2,p00788,bundle_default_opt_4,True,xor,2,2,0
public_v1,O2,p00788,bundle_default_opt_4,True,zext,5,5,0
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,add,20,12,-8
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,alloca,3,8,5
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,and,2,2,0
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,br,44,43,-1
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,call,11,11,0
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,getelementptr,43,0,-43
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,icmp,25,22,-3
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,inttoptr,3,0,-3
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,load,41,4,-37
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,lshr,1,1,0
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,mul,13,12,-1
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,or,2,2,0
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,phi,7,29,22
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,ptrtoint,2,0,-2
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,ret,2,2,0
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,sdiv,6,6,0
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,select,14,6,-8
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,sext,10,10,0
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,srem,2,2,0
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,store,96,9,-87
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,sub,1,0,-1
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,switch,1,1,0
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,trunc,8,8,0
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,udiv,1,1,0
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,unreachable,9,9,0
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,xor,2,2,0
public_v1,O2,p00788,bundle_post_opt_4_custom_cleanup,True,zext,5,2,-3
public_v1,O2,p00793,main_default_opt_1,True,add,298,300,2
public_v1,O2,p00793,main_default_opt_1,True,alloca,5,5,0
public_v1,O2,p00793,main_default_opt_1,True,and,129,154,25
public_v1,O2,p00793,main_default_opt_1,True,bitcast,37,34,-3
public_v1,O2,p00793,main_default_opt_1,True,br,93,94,1
public_v1,O2,p00793,main_default_opt_1,True,call,48,60,12
public_v1,O2,p00793,main_default_opt_1,True,fadd,11,8,-3
public_v1,O2,p00793,main_default_opt_1,True,fcmp,16,14,-2
public_v1,O2,p00793,main_default_opt_1,True,fdiv,4,4,0
public_v1,O2,p00793,main_default_opt_1,True,fmul,12,12,0
public_v1,O2,p00793,main_default_opt_1,True,fneg,1,1,0
public_v1,O2,p00793,main_default_opt_1,True,fsub,30,31,1
public_v1,O2,p00793,main_default_opt_1,True,getelementptr,300,258,-42
public_v1,O2,p00793,main_default_opt_1,True,icmp,179,198,19
public_v1,O2,p00793,main_default_opt_1,True,inttoptr,171,158,-13
public_v1,O2,p00793,main_default_opt_1,True,load,624,618,-6
public_v1,O2,p00793,main_default_opt_1,True,lshr,56,76,20
public_v1,O2,p00793,main_default_opt_1,True,mul,17,17,0
public_v1,O2,p00793,main_default_opt_1,True,or,56,56,0
public_v1,O2,p00793,main_default_opt_1,True,phi,412,428,16
public_v1,O2,p00793,main_default_opt_1,True,ptrtoint,5,3,-2
public_v1,O2,p00793,main_default_opt_1,True,ret,9,8,-1
public_v1,O2,p00793,main_default_opt_1,True,select,96,96,0
public_v1,O2,p00793,main_default_opt_1,True,sext,10,10,0
public_v1,O2,p00793,main_default_opt_1,True,shl,10,10,0
public_v1,O2,p00793,main_default_opt_1,True,store,2487,2432,-55
public_v1,O2,p00793,main_default_opt_1,True,switch,9,9,0
public_v1,O2,p00793,main_default_opt_1,True,trunc,88,117,29
public_v1,O2,p00793,main_default_opt_1,True,unreachable,4,4,0
public_v1,O2,p00793,main_default_opt_1,True,xor,104,147,43
public_v1,O2,p00793,main_default_opt_1,True,zext,129,155,26
public_v1,O2,p00793,main_default_opt_2,True,add,297,287,-10
public_v1,O2,p00793,main_default_opt_2,True,alloca,6,6,0
public_v1,O2,p00793,main_default_opt_2,True,and,156,134,-22
public_v1,O2,p00793,main_default_opt_2,True,bitcast,34,34,0
public_v1,O2,p00793,main_default_opt_2,True,br,94,93,-1
public_v1,O2,p00793,main_default_opt_2,True,call,60,54,-6
public_v1,O2,p00793,main_default_opt_2,True,fadd,8,8,0
public_v1,O2,p00793,main_default_opt_2,True,fcmp,14,14,0
public_v1,O2,p00793,main_default_opt_2,True,fdiv,4,4,0
public_v1,O2,p00793,main_default_opt_2,True,fmul,12,12,0
public_v1,O2,p00793,main_default_opt_2,True,fneg,1,1,0
public_v1,O2,p00793,main_default_opt_2,True,fsub,31,31,0
public_v1,O2,p00793,main_default_opt_2,True,getelementptr,267,262,-5
public_v1,O2,p00793,main_default_opt_2,True,icmp,202,176,-26
public_v1,O2,p00793,main_default_opt_2,True,inttoptr,152,151,-1
public_v1,O2,p00793,main_default_opt_2,True,load,619,619,0
public_v1,O2,p00793,main_default_opt_2,True,lshr,76,66,-10
public_v1,O2,p00793,main_default_opt_2,True,mul,17,17,0
public_v1,O2,p00793,main_default_opt_2,True,or,56,55,-1
public_v1,O2,p00793,main_default_opt_2,True,phi,428,430,2
public_v1,O2,p00793,main_default_opt_2,True,ptrtoint,4,4,0
public_v1,O2,p00793,main_default_opt_2,True,ret,8,8,0
public_v1,O2,p00793,main_default_opt_2,True,select,98,98,0
public_v1,O2,p00793,main_default_opt_2,True,sext,10,10,0
public_v1,O2,p00793,main_default_opt_2,True,shl,10,10,0
public_v1,O2,p00793,main_default_opt_2,True,store,2433,2429,-4
public_v1,O2,p00793,main_default_opt_2,True,sub,2,0,-2
public_v1,O2,p00793,main_default_opt_2,True,switch,9,9,0
public_v1,O2,p00793,main_default_opt_2,True,trunc,117,101,-16
public_v1,O2,p00793,main_default_opt_2,True,unreachable,4,4,0
public_v1,O2,p00793,main_default_opt_2,True,xor,147,103,-44
public_v1,O2,p00793,main_default_opt_2,True,zext,155,118,-37
public_v1,O2,p00793,bundle_default_opt_3,True,add,203,203,0
public_v1,O2,p00793,bundle_default_opt_3,True,alloca,6,6,0
public_v1,O2,p00793,bundle_default_opt_3,True,and,134,134,0
public_v1,O2,p00793,bundle_default_opt_3,True,bitcast,34,36,2
public_v1,O2,p00793,bundle_default_opt_3,True,br,93,93,0
public_v1,O2,p00793,bundle_default_opt_3,True,call,97,97,0
public_v1,O2,p00793,bundle_default_opt_3,True,fadd,8,8,0
public_v1,O2,p00793,bundle_default_opt_3,True,fcmp,14,14,0
public_v1,O2,p00793,bundle_default_opt_3,True,fdiv,4,4,0
public_v1,O2,p00793,bundle_default_opt_3,True,fmul,12,12,0
public_v1,O2,p00793,bundle_default_opt_3,True,fneg,1,1,0
public_v1,O2,p00793,bundle_default_opt_3,True,fsub,31,31,0
public_v1,O2,p00793,bundle_default_opt_3,True,getelementptr,136,136,0
public_v1,O2,p00793,bundle_default_opt_3,True,icmp,92,92,0
public_v1,O2,p00793,bundle_default_opt_3,True,inttoptr,109,109,0
public_v1,O2,p00793,bundle_default_opt_3,True,load,619,598,-21
public_v1,O2,p00793,bundle_default_opt_3,True,lshr,66,66,0
public_v1,O2,p00793,bundle_default_opt_3,True,mul,17,17,0
public_v1,O2,p00793,bundle_default_opt_3,True,or,55,55,0
public_v1,O2,p00793,bundle_default_opt_3,True,phi,430,430,0
public_v1,O2,p00793,bundle_default_opt_3,True,ptrtoint,4,4,0
public_v1,O2,p00793,bundle_default_opt_3,True,ret,9,9,0
public_v1,O2,p00793,bundle_default_opt_3,True,select,14,14,0
public_v1,O2,p00793,bundle_default_opt_3,True,sext,10,10,0
public_v1,O2,p00793,bundle_default_opt_3,True,shl,10,10,0
public_v1,O2,p00793,bundle_default_opt_3,True,store,2429,2301,-128
public_v1,O2,p00793,bundle_default_opt_3,True,switch,9,9,0
public_v1,O2,p00793,bundle_default_opt_3,True,trunc,101,101,0
public_v1,O2,p00793,bundle_default_opt_3,True,unreachable,4,4,0
public_v1,O2,p00793,bundle_default_opt_3,True,xor,103,103,0
public_v1,O2,p00793,bundle_default_opt_3,True,zext,118,118,0
public_v1,O2,p00793,bundle_default_opt_4,True,add,203,203,0
public_v1,O2,p00793,bundle_default_opt_4,True,alloca,6,6,0
public_v1,O2,p00793,bundle_default_opt_4,True,and,134,134,0
public_v1,O2,p00793,bundle_default_opt_4,True,bitcast,36,36,0
public_v1,O2,p00793,bundle_default_opt_4,True,br,93,93,0
public_v1,O2,p00793,bundle_default_opt_4,True,call,97,97,0
public_v1,O2,p00793,bundle_default_opt_4,True,fadd,8,8,0
public_v1,O2,p00793,bundle_default_opt_4,True,fcmp,14,14,0
public_v1,O2,p00793,bundle_default_opt_4,True,fdiv,4,4,0
public_v1,O2,p00793,bundle_default_opt_4,True,fmul,12,12,0
public_v1,O2,p00793,bundle_default_opt_4,True,fneg,1,1,0
public_v1,O2,p00793,bundle_default_opt_4,True,fsub,31,31,0
public_v1,O2,p00793,bundle_default_opt_4,True,getelementptr,136,136,0
public_v1,O2,p00793,bundle_default_opt_4,True,icmp,92,92,0
public_v1,O2,p00793,bundle_default_opt_4,True,inttoptr,109,109,0
public_v1,O2,p00793,bundle_default_opt_4,True,load,598,598,0
public_v1,O2,p00793,bundle_default_opt_4,True,lshr,66,66,0
public_v1,O2,p00793,bundle_default_opt_4,True,mul,17,17,0
public_v1,O2,p00793,bundle_default_opt_4,True,or,55,55,0
public_v1,O2,p00793,bundle_default_opt_4,True,phi,430,430,0
public_v1,O2,p00793,bundle_default_opt_4,True,ptrtoint,4,4,0
public_v1,O2,p00793,bundle_default_opt_4,True,ret,9,9,0
public_v1,O2,p00793,bundle_default_opt_4,True,select,14,14,0
public_v1,O2,p00793,bundle_default_opt_4,True,sext,10,10,0
public_v1,O2,p00793,bundle_default_opt_4,True,shl,10,10,0
public_v1,O2,p00793,bundle_default_opt_4,True,store,2301,2285,-16
public_v1,O2,p00793,bundle_default_opt_4,True,switch,9,9,0
public_v1,O2,p00793,bundle_default_opt_4,True,trunc,101,101,0
public_v1,O2,p00793,bundle_default_opt_4,True,unreachable,4,4,0
public_v1,O2,p00793,bundle_default_opt_4,True,xor,103,103,0
public_v1,O2,p00793,bundle_default_opt_4,True,zext,118,118,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,add,203,203,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,alloca,6,6,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,and,134,134,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,bitcast,36,36,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,br,93,93,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,call,97,97,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,fadd,8,8,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,fcmp,14,14,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,fdiv,4,4,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,fmul,12,12,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,fneg,1,1,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,fsub,31,31,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,getelementptr,136,136,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,icmp,92,92,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,inttoptr,109,109,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,load,598,598,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,lshr,66,66,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,mul,17,17,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,or,55,55,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,phi,430,430,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,ptrtoint,4,4,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,ret,9,9,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,select,14,14,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,sext,10,10,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,shl,10,10,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,store,2285,2274,-11
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,switch,9,9,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,trunc,101,101,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,unreachable,4,4,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,xor,103,103,0
public_v1,O2,p00793,bundle_post_opt_4_custom_cleanup,True,zext,118,118,0
public_v1,O2,p00859,main_default_opt_1,True,add,212,119,-93
public_v1,O2,p00859,main_default_opt_1,True,alloca,4,2,-2
public_v1,O2,p00859,main_default_opt_1,True,and,122,86,-36
public_v1,O2,p00859,main_default_opt_1,True,ashr,0,1,1
public_v1,O2,p00859,main_default_opt_1,True,br,82,78,-4
public_v1,O2,p00859,main_default_opt_1,True,call,38,24,-14
public_v1,O2,p00859,main_default_opt_1,True,extractvalue,129,58,-71
public_v1,O2,p00859,main_default_opt_1,True,getelementptr,246,141,-105
public_v1,O2,p00859,main_default_opt_1,True,icmp,122,92,-30
public_v1,O2,p00859,main_default_opt_1,True,insertvalue,87,10,-77
public_v1,O2,p00859,main_default_opt_1,True,inttoptr,22,22,0
public_v1,O2,p00859,main_default_opt_1,True,load,192,136,-56
public_v1,O2,p00859,main_default_opt_1,True,lshr,35,5,-30
public_v1,O2,p00859,main_default_opt_1,True,mul,29,28,-1
public_v1,O2,p00859,main_default_opt_1,True,or,71,68,-3
public_v1,O2,p00859,main_default_opt_1,True,phi,37,33,-4
public_v1,O2,p00859,main_default_opt_1,True,ptrtoint,16,10,-6
public_v1,O2,p00859,main_default_opt_1,True,ret,10,5,-5
public_v1,O2,p00859,main_default_opt_1,True,select,61,60,-1
public_v1,O2,p00859,main_default_opt_1,True,sext,23,17,-6
public_v1,O2,p00859,main_default_opt_1,True,shl,14,12,-2
public_v1,O2,p00859,main_default_opt_1,True,store,253,217,-36
public_v1,O2,p00859,main_default_opt_1,True,sub,88,21,-67
public_v1,O2,p00859,main_default_opt_1,True,switch,3,2,-1
public_v1,O2,p00859,main_default_opt_1,True,trunc,62,26,-36
public_v1,O2,p00859,main_default_opt_1,True,xor,82,51,-31
public_v1,O2,p00859,main_default_opt_1,True,zext,152,104,-48
public_v1,O2,p00859,main_default_opt_2,True,add,111,110,-1
public_v1,O2,p00859,main_default_opt_2,True,alloca,2,2,0
public_v1,O2,p00859,main_default_opt_2,True,and,94,85,-9
public_v1,O2,p00859,main_default_opt_2,True,ashr,1,1,0
public_v1,O2,p00859,main_default_opt_2,True,br,78,76,-2
public_v1,O2,p00859,main_default_opt_2,True,call,24,24,0
public_v1,O2,p00859,main_default_opt_2,True,extractvalue,58,58,0
public_v1,O2,p00859,main_default_opt_2,True,getelementptr,143,121,-22
public_v1,O2,p00859,main_default_opt_2,True,icmp,104,87,-17
public_v1,O2,p00859,main_default_opt_2,True,insertvalue,10,10,0
public_v1,O2,p00859,main_default_opt_2,True,inttoptr,20,20,0
public_v1,O2,p00859,main_default_opt_2,True,load,136,134,-2
public_v1,O2,p00859,main_default_opt_2,True,lshr,5,5,0
public_v1,O2,p00859,main_default_opt_2,True,mul,28,27,-1
public_v1,O2,p00859,main_default_opt_2,True,or,68,67,-1
public_v1,O2,p00859,main_default_opt_2,True,phi,33,34,1
public_v1,O2,p00859,main_default_opt_2,True,ptrtoint,10,9,-1
public_v1,O2,p00859,main_default_opt_2,True,ret,5,5,0
public_v1,O2,p00859,main_default_opt_2,True,select,64,63,-1
public_v1,O2,p00859,main_default_opt_2,True,sext,17,14,-3
public_v1,O2,p00859,main_default_opt_2,True,shl,12,9,-3
public_v1,O2,p00859,main_default_opt_2,True,store,217,202,-15
public_v1,O2,p00859,main_default_opt_2,True,sub,28,19,-9
public_v1,O2,p00859,main_default_opt_2,True,switch,2,2,0
public_v1,O2,p00859,main_default_opt_2,True,trunc,26,25,-1
public_v1,O2,p00859,main_default_opt_2,True,xor,51,49,-2
public_v1,O2,p00859,main_default_opt_2,True,zext,104,103,-1
public_v1,O2,p00859,bundle_default_opt_3,True,add,69,37,-32
public_v1,O2,p00859,bundle_default_opt_3,True,alloca,1,1,0
public_v1,O2,p00859,bundle_default_opt_3,True,and,82,30,-52
public_v1,O2,p00859,bundle_default_opt_3,True,ashr,1,1,0
public_v1,O2,p00859,bundle_default_opt_3,True,br,76,76,0
public_v1,O2,p00859,bundle_default_opt_3,True,call,40,41,1
public_v1,O2,p00859,bundle_default_opt_3,True,extractvalue,50,48,-2
public_v1,O2,p00859,bundle_default_opt_3,True,getelementptr,106,90,-16
public_v1,O2,p00859,bundle_default_opt_3,True,icmp,47,38,-9
public_v1,O2,p00859,bundle_default_opt_3,True,insertvalue,10,8,-2
public_v1,O2,p00859,bundle_default_opt_3,True,inttoptr,2,2,0
public_v1,O2,p00859,bundle_default_opt_3,True,load,131,96,-35
public_v1,O2,p00859,bundle_default_opt_3,True,lshr,3,5,2
public_v1,O2,p00859,bundle_default_opt_3,True,mul,26,9,-17
public_v1,O2,p00859,bundle_default_opt_3,True,or,64,21,-43
public_v1,O2,p00859,bundle_default_opt_3,True,phi,34,33,-1
public_v1,O2,p00859,bundle_default_opt_3,True,ptrtoint,26,3,-23
public_v1,O2,p00859,bundle_default_opt_3,True,ret,7,7,0
public_v1,O2,p00859,bundle_default_opt_3,True,select,19,19,0
public_v1,O2,p00859,bundle_default_opt_3,True,sext,14,15,1
public_v1,O2,p00859,bundle_default_opt_3,True,shl,9,9,0
public_v1,O2,p00859,bundle_default_opt_3,True,store,175,166,-9
public_v1,O2,p00859,bundle_default_opt_3,True,sub,23,13,-10
public_v1,O2,p00859,bundle_default_opt_3,True,switch,2,2,0
public_v1,O2,p00859,bundle_default_opt_3,True,trunc,24,24,0
public_v1,O2,p00859,bundle_default_opt_3,True,xor,46,27,-19
public_v1,O2,p00859,bundle_default_opt_3,True,zext,96,42,-54
public_v1,O2,p00859,bundle_default_opt_4,True,add,37,37,0
public_v1,O2,p00859,bundle_default_opt_4,True,alloca,1,1,0
public_v1,O2,p00859,bundle_default_opt_4,True,and,30,30,0
public_v1,O2,p00859,bundle_default_opt_4,True,ashr,1,1,0
public_v1,O2,p00859,bundle_default_opt_4,True,br,76,76,0
public_v1,O2,p00859,bundle_default_opt_4,True,call,41,41,0
public_v1,O2,p00859,bundle_default_opt_4,True,extractvalue,48,48,0
public_v1,O2,p00859,bundle_default_opt_4,True,getelementptr,90,76,-14
public_v1,O2,p00859,bundle_default_opt_4,True,icmp,38,38,0
public_v1,O2,p00859,bundle_default_opt_4,True,insertvalue,8,8,0
public_v1,O2,p00859,bundle_default_opt_4,True,inttoptr,2,2,0
public_v1,O2,p00859,bundle_default_opt_4,True,load,96,96,0
public_v1,O2,p00859,bundle_default_opt_4,True,lshr,5,5,0
public_v1,O2,p00859,bundle_default_opt_4,True,mul,9,9,0
public_v1,O2,p00859,bundle_default_opt_4,True,or,21,21,0
public_v1,O2,p00859,bundle_default_opt_4,True,phi,33,33,0
public_v1,O2,p00859,bundle_default_opt_4,True,ptrtoint,3,3,0
public_v1,O2,p00859,bundle_default_opt_4,True,ret,7,7,0
public_v1,O2,p00859,bundle_default_opt_4,True,select,19,19,0
public_v1,O2,p00859,bundle_default_opt_4,True,sext,15,15,0
public_v1,O2,p00859,bundle_default_opt_4,True,shl,9,9,0
public_v1,O2,p00859,bundle_default_opt_4,True,store,166,164,-2
public_v1,O2,p00859,bundle_default_opt_4,True,sub,13,13,0
public_v1,O2,p00859,bundle_default_opt_4,True,switch,2,2,0
public_v1,O2,p00859,bundle_default_opt_4,True,trunc,24,24,0
public_v1,O2,p00859,bundle_default_opt_4,True,xor,27,27,0
public_v1,O2,p00859,bundle_default_opt_4,True,zext,42,42,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,add,37,37,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,alloca,1,1,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,and,30,30,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,ashr,1,1,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,br,76,76,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,call,41,41,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,extractvalue,48,48,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,getelementptr,76,76,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,icmp,38,38,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,insertvalue,8,8,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,inttoptr,2,2,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,load,96,96,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,lshr,5,5,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,mul,9,9,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,or,21,21,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,phi,33,33,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,ptrtoint,3,3,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,ret,7,7,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,select,19,19,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,sext,15,15,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,shl,9,9,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,store,164,164,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,sub,13,13,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,switch,2,2,0
public_v1,O2,p00859,bundle_post_opt_4_custom_cleanup,True,trunc,24,24,0
