dataset,level,sample_id,boundary,before_path,after_path,production_replay_valid,functions_before,functions_after,functions_delta,blocks_before,blocks_after,blocks_delta,instructions_before,instructions_after,instructions_delta,conditional_branches_before,conditional_branches_after,conditional_branches_delta,calls_before,calls_after,calls_delta,direct_calls_before,direct_calls_after,direct_calls_delta,indirect_calls_before,indirect_calls_after,indirect_calls_delta,intrinsics_before,intrinsics_after,intrinsics_delta,allocas_before,allocas_after,allocas_delta,loads_before,loads_after,loads_delta,stores_before,stores_after,stores_delta,geps_before,geps_after,geps_delta,phis_before,phis_after,phis_delta,selects_before,selects_after,selects_delta,switches_before,switches_after,switches_delta,unreachable_before,unreachable_after,unreachable_delta,memory_ops_before,memory_ops_after,memory_ops_delta,scalar_cleanup_ops_before,scalar_cleanup_ops_after,scalar_cleanup_ops_delta,vector_instructions_before,vector_instructions_after,vector_instructions_delta
public_v1,O1,p00859,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p00859/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p00859/main_opt_2.after.ll,True,5,5,0,91,91,0,1513,1442,-71,6,6,0,24,24,0,24,24,0,0,0,0,4,4,0,2,2,0,155,147,-8,228,228,0,161,143,-18,31,31,0,65,65,0,2,2,0,0,0,0,546,520,-26,380,363,-17,0,0,0
public_v1,O1,p00859,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p00859/p00859_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p00859/bundle_default_opt_3.after.ll,True,7,7,0,93,92,-1,1218,876,-342,5,5,0,40,40,0,40,40,0,0,0,0,0,0,0,1,1,0,137,98,-39,183,172,-11,109,100,-9,30,28,-2,20,20,0,2,2,0,0,0,0,430,371,-59,268,169,-99,0,0,0
public_v1,O1,p00859,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p00859/p00859_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p00859/bundle_default_opt_4.after.ll,True,7,7,0,92,92,0,876,846,-30,5,5,0,40,40,0,40,40,0,0,0,0,0,0,0,1,1,0,98,98,0,172,172,0,100,78,-22,28,28,0,20,20,0,2,2,0,0,0,0,371,349,-22,169,169,0,0,0,0
public_v1,O1,p00859,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p00859/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p00859/p00859_final.ll,True,7,7,0,92,92,0,846,836,-10,5,5,0,40,40,0,40,40,0,0,0,0,0,0,0,1,1,0,98,94,-4,172,162,-10,78,75,-3,28,36,8,20,19,-1,2,2,0,0,0,0,349,332,-17,169,176,7,0,0,0
public_v1,O1,p00867,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p00867/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p00867/main_opt_1.after.ll,True,15,10,-5,385,352,-33,8539,7043,-1496,51,26,-25,91,49,-42,91,49,-42,0,0,0,33,2,-31,7,1,-6,777,780,3,753,728,-25,1134,843,-291,105,108,3,381,381,0,19,8,-11,0,0,0,2671,2352,-319,2084,1787,-297,0,0,0
public_v1,O1,p00867,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p00867/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p00867/main_opt_2.after.ll,True,10,9,-1,352,357,5,7055,6572,-483,26,28,2,48,43,-5,48,43,-5,0,0,0,1,0,-1,1,1,0,768,714,-54,700,755,55,843,678,-165,108,116,8,381,383,2,8,8,0,0,0,0,2312,2148,-164,1788,1796,8,0,0,0
public_v1,O1,p00867,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p00867/p00867_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p00867/bundle_default_opt_3.after.ll,True,15,15,0,369,363,-6,5461,4932,-529,28,28,0,140,140,0,140,140,0,0,0,0,0,0,0,1,1,0,714,710,-4,755,567,-188,435,378,-57,117,99,-18,104,104,0,8,8,0,0,0,0,1905,1656,-249,1206,1110,-96,0,0,0
public_v1,O1,p00867,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p00867/p00867_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p00867/bundle_default_opt_4.after.ll,True,15,14,-1,363,378,15,4932,5059,127,28,35,7,140,133,-7,140,133,-7,0,0,0,0,0,0,1,1,0,710,749,39,567,653,86,378,359,-19,99,101,2,104,111,7,8,8,0,0,0,0,1656,1762,106,1110,1154,44,0,0,0
public_v1,O1,p00867,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p00867/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p00867/p00867_final.ll,True,14,15,1,378,376,-2,5059,4875,-184,35,33,-2,133,135,2,133,135,2,0,0,0,0,0,0,1,1,0,749,707,-42,653,534,-119,359,317,-42,101,118,17,111,94,-17,8,8,0,0,0,0,1762,1559,-203,1154,1173,19,0,0,0
public_v1,O1,p01296,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01296/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01296/main_opt_1.after.ll,True,10,9,-1,268,277,9,7902,6710,-1192,35,30,-5,70,53,-17,70,53,-17,0,0,0,16,1,-15,1,1,0,623,604,-19,572,593,21,1444,1012,-432,70,59,-11,595,594,-1,8,7,-1,2,2,0,2640,2210,-430,2293,2028,-265,0,0,0
public_v1,O1,p01296,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01296/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01296/main_opt_2.after.ll,True,9,9,0,276,276,0,6737,6089,-648,30,30,0,52,52,0,52,52,0,0,0,0,0,0,0,1,1,0,600,577,-23,576,574,-2,1015,787,-228,56,55,-1,597,594,-3,7,7,0,2,2,0,2192,1939,-253,2032,1988,-44,0,0,0
public_v1,O1,p01296,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p01296/p01296_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01296/bundle_default_opt_3.after.ll,True,10,9,-1,278,262,-16,3922,2399,-1523,30,33,3,231,222,-9,231,222,-9,0,0,0,0,0,0,1,1,0,569,439,-130,573,404,-169,250,214,-36,57,55,-2,51,53,2,7,6,-1,2,2,0,1393,1058,-335,784,451,-333,0,0,0
public_v1,O1,p01296,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p01296/p01296_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01296/bundle_default_opt_4.after.ll,True,9,9,0,262,247,-15,2399,2323,-76,33,34,1,222,222,0,222,222,0,0,0,0,0,0,0,1,1,0,439,430,-9,404,402,-2,214,187,-27,55,56,1,53,53,0,6,7,1,2,2,0,1058,1020,-38,451,445,-6,0,0,0
public_v1,O1,p01296,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01296/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p01296/p01296_final.ll,True,9,9,0,247,238,-9,2323,2224,-99,34,33,-1,222,222,0,222,222,0,0,0,0,0,0,0,1,1,0,430,420,-10,402,320,-82,187,186,-1,56,64,8,53,50,-3,7,7,0,2,2,0,1020,927,-93,445,448,3,0,0,0
public_v1,O1,p01315,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01315/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01315/main_opt_1.after.ll,True,5,4,-1,36,34,-2,1840,1126,-714,11,12,1,40,23,-17,40,23,-17,0,0,0,26,10,-16,12,6,-6,153,107,-46,263,183,-80,373,217,-156,24,22,-2,123,106,-17,0,0,0,0,0,0,801,513,-288,478,338,-140,0,0,0
public_v1,O1,p01315,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01315/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01315/main_opt_2.after.ll,True,4,4,0,34,34,0,1113,1057,-56,12,12,0,23,23,0,23,23,0,0,0,0,10,10,0,6,6,0,103,91,-12,181,181,0,217,200,-17,23,23,0,106,104,-2,0,0,0,0,0,0,507,478,-29,338,327,-11,0,0,0
public_v1,O1,p01315,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p01315/p01315_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01315/bundle_default_opt_3.after.ll,True,6,6,0,38,36,-2,755,764,9,12,14,2,63,66,3,63,66,3,0,0,0,10,10,0,6,6,0,91,98,7,181,190,9,128,125,-3,23,28,5,28,30,2,0,0,0,0,0,0,406,419,13,143,146,3,0,0,0
public_v1,O1,p01315,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p01315/p01315_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01315/bundle_default_opt_4.after.ll,True,6,6,0,36,36,0,764,761,-3,14,14,0,66,66,0,66,66,0,0,0,0,10,10,0,6,6,0,98,98,0,190,190,0,125,124,-1,28,28,0,30,30,0,0,0,0,0,0,0,419,418,-1,146,145,-1,0,0,0
public_v1,O1,p01315,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01315/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p01315/p01315_final.ll,True,6,6,0,36,36,0,761,704,-57,14,14,0,66,66,0,66,66,0,0,0,0,10,10,0,6,6,0,98,97,-1,190,142,-48,124,122,-2,28,28,0,30,25,-5,0,0,0,0,0,0,418,367,-51,145,140,-5,0,0,0
public_v1,O1,p01571,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01571/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01571/main_opt_1.after.ll,True,14,11,-3,274,266,-8,8205,6717,-1488,28,22,-6,71,52,-19,71,52,-19,0,0,0,27,11,-16,10,6,-4,803,758,-45,703,650,-53,1487,966,-521,107,116,9,513,499,-14,11,9,-2,0,0,0,3003,2380,-623,2197,2003,-194,0,0,0
public_v1,O1,p01571,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01571/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01571/main_opt_2.after.ll,True,11,11,0,265,262,-3,6591,6021,-570,22,22,0,52,52,0,52,52,0,0,0,0,11,11,0,6,6,0,749,712,-37,650,567,-83,960,791,-169,108,117,9,497,493,-4,9,9,0,0,0,0,2365,2076,-289,1964,1945,-19,0,0,0
public_v1,O1,p01571,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p01571/p01571_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01571/bundle_default_opt_3.after.ll,True,19,19,0,276,272,-4,4268,3552,-716,21,21,0,268,268,0,268,268,0,0,0,0,8,9,1,5,5,0,709,644,-65,519,432,-87,374,351,-23,116,109,-7,68,68,0,9,9,0,0,0,0,1607,1432,-175,918,744,-174,0,0,0
public_v1,O1,p01571,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p01571/p01571_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01571/bundle_default_opt_4.after.ll,True,19,19,0,272,272,0,3552,3298,-254,21,21,0,268,267,-1,268,267,-1,0,0,0,9,9,0,5,5,0,644,625,-19,432,431,-1,351,339,-12,109,99,-10,68,68,0,9,9,0,0,0,0,1432,1400,-32,744,671,-73,0,0,0
public_v1,O1,p01571,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01571/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p01571/p01571_final.ll,True,19,19,0,272,273,1,3298,3235,-63,21,21,0,267,267,0,267,267,0,0,0,0,9,9,0,5,5,0,625,611,-14,431,394,-37,339,330,-9,99,112,13,68,66,-2,9,9,0,0,0,0,1400,1340,-60,671,677,6,0,0,0
public_v1,O1,p01687,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01687/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01687/main_opt_1.after.ll,True,6,4,-2,67,63,-4,1393,946,-447,23,18,-5,23,11,-12,23,11,-12,0,0,0,10,0,-10,3,1,-2,106,85,-21,177,125,-52,205,137,-68,36,26,-10,90,78,-12,2,1,-1,0,0,0,491,348,-143,388,287,-101,0,0,0
public_v1,O1,p01687,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01687/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01687/main_opt_2.after.ll,True,4,4,0,63,53,-10,819,680,-139,18,18,0,11,11,0,11,11,0,0,0,0,0,0,0,1,1,0,68,56,-12,122,102,-20,137,116,-21,20,13,-7,78,74,-4,1,1,0,0,0,0,328,275,-53,249,216,-33,0,0,0
public_v1,O1,p01687,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p01687/p01687_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01687/bundle_default_opt_3.after.ll,True,4,4,0,53,53,0,668,654,-14,18,18,0,11,11,0,11,11,0,0,0,0,0,0,0,1,1,0,56,56,0,102,102,0,113,113,0,14,12,-2,70,70,0,1,1,0,0,0,0,272,272,0,212,206,-6,0,0,0
public_v1,O1,p01687,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p01687/p01687_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01687/bundle_default_opt_4.after.ll,True,4,4,0,53,53,0,654,648,-6,18,18,0,11,11,0,11,11,0,0,0,0,0,0,0,1,1,0,56,56,0,102,102,0,113,107,-6,12,12,0,70,70,0,1,1,0,0,0,0,272,266,-6,206,206,0,0,0,0
public_v1,O1,p01687,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01687/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p01687/p01687_final.ll,True,4,4,0,53,53,0,648,623,-25,18,18,0,11,11,0,11,11,0,0,0,0,0,0,0,1,1,0,56,55,-1,102,80,-22,107,107,0,12,14,2,70,66,-4,1,1,0,0,0,0,266,243,-23,206,204,-2,0,0,0
public_v1,O1,p01766,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01766/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01766/main_opt_1.after.ll,True,3,2,-1,26,22,-4,655,487,-168,9,11,2,20,19,-1,20,19,-1,0,0,0,14,14,0,7,7,0,65,41,-24,146,129,-17,101,95,-6,27,14,-13,19,15,-4,0,0,0,0,0,0,319,272,-47,134,100,-34,0,0,0
public_v1,O1,p01766,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01766/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01766/main_opt_2.after.ll,True,2,2,0,22,23,1,553,365,-188,11,11,0,15,14,-1,15,14,-1,0,0,0,10,9,-1,6,6,0,26,26,0,83,85,2,79,79,0,9,8,-1,15,15,0,0,0,0,0,0,0,194,196,2,75,77,2,0,0,0
public_v1,O1,p01766,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p01766/p01766_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01766/bundle_default_opt_3.after.ll,True,2,2,0,23,23,0,307,301,-6,11,11,0,14,14,0,14,14,0,0,0,0,9,9,0,6,6,0,24,24,0,50,50,0,69,68,-1,8,8,0,10,10,0,0,0,0,0,0,0,149,148,-1,67,64,-3,0,0,0
public_v1,O1,p01766,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p01766/p01766_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01766/bundle_default_opt_4.after.ll,True,2,2,0,23,23,0,301,301,0,11,11,0,14,14,0,14,14,0,0,0,0,9,9,0,6,6,0,24,24,0,50,50,0,68,68,0,8,8,0,10,10,0,0,0,0,0,0,0,148,148,0,64,64,0,0,0,0
public_v1,O1,p01766,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01766/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p01766/p01766_final.ll,True,2,2,0,23,22,-1,301,293,-8,11,11,0,14,14,0,14,14,0,0,0,0,9,9,0,6,6,0,24,23,-1,50,46,-4,68,67,-1,8,8,0,10,10,0,0,0,0,0,0,0,148,142,-6,64,63,-1,0,0,0
public_v1,O1,p01970,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01970/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01970/main_opt_1.after.ll,True,5,2,-3,90,73,-17,1319,595,-724,7,4,-3,17,6,-11,17,6,-11,0,0,0,9,0,-9,3,0,-3,139,57,-82,173,13,-160,83,26,-57,58,30,-28,13,13,0,4,2,-2,0,0,0,398,96,-302,318,177,-141,0,0,0
public_v1,O1,p01970,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01970/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01970/main_opt_2.after.ll,True,2,2,0,68,68,0,311,294,-17,4,4,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,21,19,-2,13,13,0,26,23,-3,28,27,-1,13,13,0,2,2,0,0,0,0,60,55,-5,98,93,-5,0,0,0
public_v1,O1,p01970,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p01970/p01970_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01970/bundle_default_opt_3.after.ll,True,2,2,0,68,68,0,294,294,0,4,4,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,19,19,0,13,13,0,23,23,0,27,27,0,13,13,0,2,2,0,0,0,0,55,55,0,93,93,0,0,0,0
public_v1,O1,p01970,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p01970/p01970_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01970/bundle_default_opt_4.after.ll,True,2,2,0,68,68,0,294,294,0,4,4,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,19,19,0,13,13,0,23,23,0,27,27,0,13,13,0,2,2,0,0,0,0,55,55,0,93,93,0,0,0,0
public_v1,O1,p01970,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p01970/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p01970/p01970_final.ll,True,2,2,0,68,68,0,294,294,0,4,4,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,19,19,0,13,13,0,23,23,0,27,27,0,13,13,0,2,2,0,0,0,0,55,55,0,93,93,0,0,0,0
public_v1,O1,p02029,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02029/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02029/main_opt_1.after.ll,True,8,6,-2,142,128,-14,3379,2491,-888,17,7,-10,39,24,-15,39,24,-15,0,0,0,14,1,-13,3,1,-2,304,292,-12,304,285,-19,488,284,-204,46,45,-1,156,156,0,8,3,-5,0,0,0,1099,862,-237,868,709,-159,0,0,0
public_v1,O1,p02029,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02029/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02029/main_opt_2.after.ll,True,6,6,0,128,128,0,2158,1993,-165,7,7,0,23,23,0,23,23,0,0,0,0,0,0,0,1,1,0,240,229,-11,257,257,0,284,246,-38,37,35,-2,156,156,0,3,3,0,0,0,0,782,733,-49,609,596,-13,0,0,0
public_v1,O1,p02029,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p02029/p02029_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02029/bundle_default_opt_3.after.ll,True,7,7,0,130,130,0,1519,1403,-116,7,9,2,89,92,3,89,92,3,0,0,0,0,0,0,1,1,0,228,225,-3,257,259,2,150,145,-5,35,39,4,26,27,1,3,3,0,0,0,0,636,630,-6,305,259,-46,0,0,0
public_v1,O1,p02029,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p02029/p02029_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02029/bundle_default_opt_4.after.ll,True,7,7,0,130,130,0,1403,1373,-30,9,9,0,92,92,0,92,92,0,0,0,0,0,0,0,1,1,0,225,223,-2,259,259,0,145,125,-20,39,39,0,27,27,0,3,3,0,0,0,0,630,608,-22,259,259,0,0,0,0
public_v1,O1,p02029,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02029/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p02029/p02029_final.ll,True,7,7,0,130,130,0,1373,1352,-21,9,9,0,92,92,0,92,92,0,0,0,0,0,0,0,1,1,0,223,217,-6,259,245,-14,125,117,-8,39,47,8,27,26,-1,3,3,0,0,0,0,608,580,-28,259,266,7,0,0,0
public_v1,O1,p02100,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02100/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02100/main_opt_1.after.ll,True,5,3,-2,51,45,-6,1168,783,-385,11,10,-1,20,7,-13,20,7,-13,0,0,0,13,2,-11,5,1,-4,105,82,-23,178,147,-31,167,103,-64,30,25,-5,51,52,1,2,1,-1,0,0,0,455,333,-122,275,218,-57,0,0,0
public_v1,O1,p02100,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02100/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02100/main_opt_2.after.ll,True,3,3,0,45,43,-2,673,553,-120,10,10,0,5,5,0,5,5,0,0,0,0,0,0,0,1,1,0,58,52,-6,119,103,-16,105,92,-13,16,15,-1,54,52,-2,1,1,0,0,0,0,283,248,-35,176,162,-14,0,0,0
public_v1,O1,p02100,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p02100/p02100_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02100/bundle_default_opt_3.after.ll,True,4,4,0,45,45,0,401,387,-14,10,10,0,23,23,0,23,23,0,0,0,0,0,0,0,1,1,0,50,50,0,103,103,0,47,47,0,16,14,-2,14,14,0,1,1,0,0,0,0,201,201,0,75,69,-6,0,0,0
public_v1,O1,p02100,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p02100/p02100_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02100/bundle_default_opt_4.after.ll,True,4,4,0,45,45,0,387,382,-5,10,10,0,23,23,0,23,23,0,0,0,0,0,0,0,1,1,0,50,50,0,103,103,0,47,42,-5,14,14,0,14,14,0,1,1,0,0,0,0,201,196,-5,69,69,0,0,0,0
public_v1,O1,p02100,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02100/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p02100/p02100_final.ll,True,4,4,0,45,44,-1,382,349,-33,10,10,0,23,22,-1,23,22,-1,0,0,0,0,0,0,1,1,0,50,43,-7,103,77,-26,42,39,-3,14,21,7,14,12,-2,1,1,0,0,0,0,196,160,-36,69,74,5,0,0,0
public_v1,O1,p02289,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02289/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02289/main_opt_1.after.ll,True,10,6,-4,261,218,-43,5153,3906,-1247,43,9,-34,59,29,-30,59,29,-30,0,0,0,28,2,-26,11,1,-10,422,407,-15,465,359,-106,771,424,-347,121,120,-1,279,274,-5,20,7,-13,0,0,0,1669,1191,-478,1396,1171,-225,0,0,0
public_v1,O1,p02289,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02289/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02289/main_opt_2.after.ll,True,6,6,0,218,218,0,3080,2846,-234,9,9,0,29,27,-2,29,27,-2,0,0,0,2,0,-2,2,2,0,315,309,-6,331,333,2,416,352,-64,90,83,-7,258,258,0,7,7,0,0,0,0,1064,996,-68,912,894,-18,0,0,0
public_v1,O1,p02289,bundle_default_opt_3,/home/dungbv/clau/result/ir_public_o1_20260816/p02289/p02289_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02289/bundle_default_opt_3.after.ll,True,7,7,0,220,218,-2,1957,1737,-220,9,9,0,139,139,0,139,139,0,0,0,0,0,0,0,2,2,0,292,276,-16,333,319,-14,146,141,-5,83,65,-18,34,34,0,7,7,0,0,0,0,773,738,-35,362,281,-81,0,0,0
public_v1,O1,p02289,bundle_default_opt_4,/home/dungbv/clau/result/ir_public_o1_20260816/p02289/p02289_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02289/bundle_default_opt_4.after.ll,True,7,7,0,218,218,0,1737,1599,-138,9,9,0,139,139,0,139,139,0,0,0,0,0,0,0,2,2,0,276,268,-8,319,319,0,141,137,-4,65,61,-4,34,34,0,7,7,0,0,0,0,738,726,-12,281,248,-33,0,0,0
public_v1,O1,p02289,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_public_20260816/artifacts/O1/p02289/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/ir_public_o1_20260816/p02289/p02289_final.ll,True,7,7,0,218,218,0,1599,1571,-28,9,9,0,139,138,-1,139,138,-1,0,0,0,0,0,0,2,2,0,268,258,-10,319,302,-17,137,125,-12,61,79,18,34,32,-2,7,7,0,0,0,0,726,687,-39,248,264,16,0,0,0
