dataset,level,sample_id,boundary,production_replay_valid,opcode,before,after,delta
own_v1,O1,h00004,bundle_default_opt_3,True,br,24,24,0
own_v1,O1,h00004,bundle_default_opt_3,True,call,33,31,-2
own_v1,O1,h00004,bundle_default_opt_3,True,getelementptr,77,77,0
own_v1,O1,h00004,bundle_default_opt_3,True,icmp,31,31,0
own_v1,O1,h00004,bundle_default_opt_3,True,inttoptr,20,20,0
own_v1,O1,h00004,bundle_default_opt_3,True,load,133,97,-36
own_v1,O1,h00004,bundle_default_opt_3,True,lshr,11,11,0
own_v1,O1,h00004,bundle_default_opt_3,True,mul,7,7,0
own_v1,O1,h00004,bundle_default_opt_3,True,or,5,5,0
own_v1,O1,h00004,bundle_default_opt_3,True,phi,33,33,0
own_v1,O1,h00004,bundle_default_opt_3,True,ptrtoint,11,9,-2
own_v1,O1,h00004,bundle_default_opt_3,True,ret,10,10,0
own_v1,O1,h00004,bundle_default_opt_3,True,select,20,20,0
own_v1,O1,h00004,bundle_default_opt_3,True,shl,5,5,0
own_v1,O1,h00004,bundle_default_opt_3,True,store,520,466,-54
own_v1,O1,h00004,bundle_default_opt_3,True,sub,1,1,0
own_v1,O1,h00004,bundle_default_opt_3,True,switch,1,1,0
own_v1,O1,h00004,bundle_default_opt_3,True,trunc,23,23,0
own_v1,O1,h00004,bundle_default_opt_3,True,xor,29,29,0
own_v1,O1,h00004,bundle_default_opt_3,True,zext,37,37,0
own_v1,O1,h00004,bundle_default_opt_4,True,add,60,60,0
own_v1,O1,h00004,bundle_default_opt_4,True,alloca,5,5,0
own_v1,O1,h00004,bundle_default_opt_4,True,and,31,31,0
own_v1,O1,h00004,bundle_default_opt_4,True,br,24,24,0
own_v1,O1,h00004,bundle_default_opt_4,True,call,31,31,0
own_v1,O1,h00004,bundle_default_opt_4,True,getelementptr,77,77,0
own_v1,O1,h00004,bundle_default_opt_4,True,icmp,31,31,0
own_v1,O1,h00004,bundle_default_opt_4,True,inttoptr,20,20,0
own_v1,O1,h00004,bundle_default_opt_4,True,load,97,97,0
own_v1,O1,h00004,bundle_default_opt_4,True,lshr,11,11,0
own_v1,O1,h00004,bundle_default_opt_4,True,mul,7,7,0
own_v1,O1,h00004,bundle_default_opt_4,True,or,5,5,0
own_v1,O1,h00004,bundle_default_opt_4,True,phi,33,33,0
own_v1,O1,h00004,bundle_default_opt_4,True,ptrtoint,9,9,0
own_v1,O1,h00004,bundle_default_opt_4,True,ret,10,10,0
own_v1,O1,h00004,bundle_default_opt_4,True,select,20,20,0
own_v1,O1,h00004,bundle_default_opt_4,True,shl,5,5,0
own_v1,O1,h00004,bundle_default_opt_4,True,store,466,466,0
own_v1,O1,h00004,bundle_default_opt_4,True,sub,1,1,0
own_v1,O1,h00004,bundle_default_opt_4,True,switch,1,1,0
own_v1,O1,h00004,bundle_default_opt_4,True,trunc,23,23,0
own_v1,O1,h00004,bundle_default_opt_4,True,xor,29,29,0
own_v1,O1,h00004,bundle_default_opt_4,True,zext,37,37,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,add,60,60,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,alloca,5,5,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,and,31,29,-2
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,br,24,24,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,call,31,30,-1
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,getelementptr,77,77,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,icmp,31,31,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,inttoptr,20,20,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,load,97,97,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,lshr,11,10,-1
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,mul,7,7,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,or,5,5,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,phi,33,33,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,ptrtoint,9,9,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,ret,10,10,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,select,20,20,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,shl,5,5,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,store,466,407,-59
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,sub,1,1,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,switch,1,1,0
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,trunc,23,21,-2
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,xor,29,26,-3
own_v1,O1,h00004,bundle_post_opt_4_custom_cleanup,True,zext,37,36,-1
own_v1,O1,h00005,main_default_opt_1,True,add,33,33,0
own_v1,O1,h00005,main_default_opt_1,True,alloca,3,1,-2
own_v1,O1,h00005,main_default_opt_1,True,and,17,17,0
own_v1,O1,h00005,main_default_opt_1,True,br,20,21,1
own_v1,O1,h00005,main_default_opt_1,True,call,20,13,-7
own_v1,O1,h00005,main_default_opt_1,True,getelementptr,59,43,-16
own_v1,O1,h00005,main_default_opt_1,True,icmp,22,22,0
own_v1,O1,h00005,main_default_opt_1,True,inttoptr,16,16,0
own_v1,O1,h00005,main_default_opt_1,True,load,83,81,-2
own_v1,O1,h00005,main_default_opt_1,True,lshr,8,8,0
own_v1,O1,h00005,main_default_opt_1,True,mul,2,2,0
own_v1,O1,h00005,main_default_opt_1,True,phi,26,37,11
own_v1,O1,h00005,main_default_opt_1,True,ptrtoint,5,5,0
own_v1,O1,h00005,main_default_opt_1,True,ret,11,8,-3
own_v1,O1,h00005,main_default_opt_1,True,select,11,11,0
own_v1,O1,h00005,main_default_opt_1,True,sext,3,4,1
own_v1,O1,h00005,main_default_opt_1,True,shl,3,3,0
own_v1,O1,h00005,main_default_opt_1,True,store,438,420,-18
own_v1,O1,h00005,main_default_opt_1,True,switch,1,1,0
own_v1,O1,h00005,main_default_opt_1,True,trunc,16,12,-4
own_v1,O1,h00005,main_default_opt_1,True,xor,18,18,0
own_v1,O1,h00005,main_default_opt_1,True,zext,21,21,0
own_v1,O1,h00005,main_default_opt_2,True,add,30,30,0
own_v1,O1,h00005,main_default_opt_2,True,alloca,1,1,0
own_v1,O1,h00005,main_default_opt_2,True,and,19,17,-2
own_v1,O1,h00005,main_default_opt_2,True,br,21,21,0
own_v1,O1,h00005,main_default_opt_2,True,call,13,13,0
own_v1,O1,h00005,main_default_opt_2,True,getelementptr,44,41,-3
own_v1,O1,h00005,main_default_opt_2,True,icmp,24,20,-4
own_v1,O1,h00005,main_default_opt_2,True,inttoptr,13,13,0
own_v1,O1,h00005,main_default_opt_2,True,load,81,81,0
own_v1,O1,h00005,main_default_opt_2,True,lshr,8,8,0
own_v1,O1,h00005,main_default_opt_2,True,mul,2,2,0
own_v1,O1,h00005,main_default_opt_2,True,phi,37,37,0
own_v1,O1,h00005,main_default_opt_2,True,ptrtoint,5,5,0
own_v1,O1,h00005,main_default_opt_2,True,ret,8,8,0
own_v1,O1,h00005,main_default_opt_2,True,select,11,11,0
own_v1,O1,h00005,main_default_opt_2,True,sext,4,4,0
own_v1,O1,h00005,main_default_opt_2,True,shl,3,3,0
own_v1,O1,h00005,main_default_opt_2,True,store,420,420,0
own_v1,O1,h00005,main_default_opt_2,True,sub,2,0,-2
own_v1,O1,h00005,main_default_opt_2,True,switch,1,1,0
own_v1,O1,h00005,main_default_opt_2,True,trunc,12,12,0
own_v1,O1,h00005,main_default_opt_2,True,xor,18,18,0
own_v1,O1,h00005,main_default_opt_2,True,zext,21,21,0
own_v1,O1,h00005,bundle_default_opt_3,True,add,27,27,0
own_v1,O1,h00005,bundle_default_opt_3,True,alloca,1,1,0
own_v1,O1,h00005,bundle_default_opt_3,True,and,17,17,0
own_v1,O1,h00005,bundle_default_opt_3,True,br,21,21,0
own_v1,O1,h00005,bundle_default_opt_3,True,call,14,14,0
own_v1,O1,h00005,bundle_default_opt_3,True,getelementptr,35,35,0
own_v1,O1,h00005,bundle_default_opt_3,True,icmp,18,18,0
own_v1,O1,h00005,bundle_default_opt_3,True,inttoptr,12,12,0
own_v1,O1,h00005,bundle_default_opt_3,True,load,81,71,-10
own_v1,O1,h00005,bundle_default_opt_3,True,lshr,8,8,0
own_v1,O1,h00005,bundle_default_opt_3,True,mul,2,2,0
own_v1,O1,h00005,bundle_default_opt_3,True,phi,32,32,0
own_v1,O1,h00005,bundle_default_opt_3,True,ptrtoint,4,4,0
own_v1,O1,h00005,bundle_default_opt_3,True,ret,9,9,0
own_v1,O1,h00005,bundle_default_opt_3,True,select,7,7,0
own_v1,O1,h00005,bundle_default_opt_3,True,sext,4,4,0
own_v1,O1,h00005,bundle_default_opt_3,True,shl,3,3,0
own_v1,O1,h00005,bundle_default_opt_3,True,store,364,336,-28
own_v1,O1,h00005,bundle_default_opt_3,True,switch,1,1,0
own_v1,O1,h00005,bundle_default_opt_3,True,trunc,12,12,0
own_v1,O1,h00005,bundle_default_opt_3,True,xor,18,18,0
own_v1,O1,h00005,bundle_default_opt_3,True,zext,16,16,0
own_v1,O1,h00005,bundle_default_opt_4,True,add,27,27,0
own_v1,O1,h00005,bundle_default_opt_4,True,alloca,1,1,0
own_v1,O1,h00005,bundle_default_opt_4,True,and,17,17,0
own_v1,O1,h00005,bundle_default_opt_4,True,br,21,21,0
own_v1,O1,h00005,bundle_default_opt_4,True,call,14,14,0
own_v1,O1,h00005,bundle_default_opt_4,True,getelementptr,35,35,0
own_v1,O1,h00005,bundle_default_opt_4,True,icmp,18,18,0
own_v1,O1,h00005,bundle_default_opt_4,True,inttoptr,12,12,0
own_v1,O1,h00005,bundle_default_opt_4,True,load,71,71,0
own_v1,O1,h00005,bundle_default_opt_4,True,lshr,8,8,0
own_v1,O1,h00005,bundle_default_opt_4,True,mul,2,2,0
own_v1,O1,h00005,bundle_default_opt_4,True,phi,32,32,0
own_v1,O1,h00005,bundle_default_opt_4,True,ptrtoint,4,4,0
own_v1,O1,h00005,bundle_default_opt_4,True,ret,9,9,0
own_v1,O1,h00005,bundle_default_opt_4,True,select,7,7,0
own_v1,O1,h00005,bundle_default_opt_4,True,sext,4,4,0
own_v1,O1,h00005,bundle_default_opt_4,True,shl,3,3,0
own_v1,O1,h00005,bundle_default_opt_4,True,store,336,336,0
own_v1,O1,h00005,bundle_default_opt_4,True,switch,1,1,0
own_v1,O1,h00005,bundle_default_opt_4,True,trunc,12,12,0
own_v1,O1,h00005,bundle_default_opt_4,True,xor,18,18,0
own_v1,O1,h00005,bundle_default_opt_4,True,zext,16,16,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,add,27,27,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,alloca,1,1,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,and,17,17,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,br,21,21,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,call,14,14,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,getelementptr,35,35,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,icmp,18,18,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,inttoptr,12,12,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,load,71,71,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,lshr,8,8,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,mul,2,2,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,phi,32,32,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,ptrtoint,4,4,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,ret,9,9,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,select,7,7,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,sext,4,4,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,shl,3,3,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,store,336,287,-49
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,switch,1,1,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,trunc,12,12,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,xor,18,18,0
own_v1,O1,h00005,bundle_post_opt_4_custom_cleanup,True,zext,16,16,0
own_v1,O1,h00006,main_default_opt_1,True,add,37,37,0
own_v1,O1,h00006,main_default_opt_1,True,alloca,3,1,-2
own_v1,O1,h00006,main_default_opt_1,True,and,25,25,0
own_v1,O1,h00006,main_default_opt_1,True,br,34,35,1
own_v1,O1,h00006,main_default_opt_1,True,call,18,12,-6
own_v1,O1,h00006,main_default_opt_1,True,getelementptr,74,54,-20
own_v1,O1,h00006,main_default_opt_1,True,icmp,27,27,0
own_v1,O1,h00006,main_default_opt_1,True,inttoptr,12,12,0
own_v1,O1,h00006,main_default_opt_1,True,load,76,74,-2
own_v1,O1,h00006,main_default_opt_1,True,lshr,9,9,0
own_v1,O1,h00006,main_default_opt_1,True,phi,19,30,11
own_v1,O1,h00006,main_default_opt_1,True,ptrtoint,5,5,0
own_v1,O1,h00006,main_default_opt_1,True,ret,11,8,-3
own_v1,O1,h00006,main_default_opt_1,True,select,16,16,0
own_v1,O1,h00006,main_default_opt_1,True,sext,5,5,0
own_v1,O1,h00006,main_default_opt_1,True,shl,13,13,0
own_v1,O1,h00006,main_default_opt_1,True,store,600,577,-23
own_v1,O1,h00006,main_default_opt_1,True,switch,1,1,0
own_v1,O1,h00006,main_default_opt_1,True,trunc,14,10,-4
own_v1,O1,h00006,main_default_opt_1,True,xor,23,22,-1
own_v1,O1,h00006,main_default_opt_1,True,zext,20,20,0
own_v1,O1,h00006,main_default_opt_2,True,add,34,34,0
own_v1,O1,h00006,main_default_opt_2,True,alloca,1,1,0
own_v1,O1,h00006,main_default_opt_2,True,and,27,25,-2
own_v1,O1,h00006,main_default_opt_2,True,br,35,35,0
own_v1,O1,h00006,main_default_opt_2,True,call,12,12,0
own_v1,O1,h00006,main_default_opt_2,True,getelementptr,56,53,-3
own_v1,O1,h00006,main_default_opt_2,True,icmp,29,25,-4
own_v1,O1,h00006,main_default_opt_2,True,inttoptr,10,10,0
own_v1,O1,h00006,main_default_opt_2,True,load,74,74,0
own_v1,O1,h00006,main_default_opt_2,True,lshr,9,9,0
own_v1,O1,h00006,main_default_opt_2,True,phi,32,32,0
own_v1,O1,h00006,main_default_opt_2,True,ptrtoint,5,5,0
own_v1,O1,h00006,main_default_opt_2,True,ret,8,8,0
own_v1,O1,h00006,main_default_opt_2,True,select,16,16,0
own_v1,O1,h00006,main_default_opt_2,True,sext,5,5,0
own_v1,O1,h00006,main_default_opt_2,True,shl,13,13,0
own_v1,O1,h00006,main_default_opt_2,True,store,577,577,0
own_v1,O1,h00006,main_default_opt_2,True,sub,2,0,-2
own_v1,O1,h00006,main_default_opt_2,True,switch,1,1,0
own_v1,O1,h00006,main_default_opt_2,True,trunc,10,10,0
own_v1,O1,h00006,main_default_opt_2,True,xor,22,22,0
own_v1,O1,h00006,main_default_opt_2,True,zext,20,20,0
own_v1,O1,h00006,bundle_default_opt_3,True,add,31,31,0
own_v1,O1,h00006,bundle_default_opt_3,True,alloca,1,1,0
own_v1,O1,h00006,bundle_default_opt_3,True,and,19,19,0
own_v1,O1,h00006,bundle_default_opt_3,True,br,35,35,0
own_v1,O1,h00006,bundle_default_opt_3,True,call,13,13,0
own_v1,O1,h00006,bundle_default_opt_3,True,getelementptr,47,47,0
own_v1,O1,h00006,bundle_default_opt_3,True,icmp,23,23,0
own_v1,O1,h00006,bundle_default_opt_3,True,inttoptr,9,9,0
own_v1,O1,h00006,bundle_default_opt_3,True,load,74,64,-10
own_v1,O1,h00006,bundle_default_opt_3,True,lshr,9,9,0
own_v1,O1,h00006,bundle_default_opt_3,True,phi,24,24,0
own_v1,O1,h00006,bundle_default_opt_3,True,ptrtoint,1,1,0
own_v1,O1,h00006,bundle_default_opt_3,True,ret,9,9,0
own_v1,O1,h00006,bundle_default_opt_3,True,select,12,12,0
own_v1,O1,h00006,bundle_default_opt_3,True,shl,13,13,0
own_v1,O1,h00006,bundle_default_opt_3,True,store,423,407,-16
own_v1,O1,h00006,bundle_default_opt_3,True,switch,1,1,0
own_v1,O1,h00006,bundle_default_opt_3,True,trunc,10,10,0
own_v1,O1,h00006,bundle_default_opt_3,True,xor,22,22,0
own_v1,O1,h00006,bundle_default_opt_3,True,zext,13,13,0
own_v1,O1,h00006,bundle_default_opt_4,True,add,31,31,0
own_v1,O1,h00006,bundle_default_opt_4,True,alloca,1,1,0
own_v1,O1,h00006,bundle_default_opt_4,True,and,19,19,0
own_v1,O1,h00006,bundle_default_opt_4,True,br,35,35,0
own_v1,O1,h00006,bundle_default_opt_4,True,call,13,13,0
own_v1,O1,h00006,bundle_default_opt_4,True,getelementptr,47,47,0
own_v1,O1,h00006,bundle_default_opt_4,True,icmp,23,23,0
own_v1,O1,h00006,bundle_default_opt_4,True,inttoptr,9,9,0
own_v1,O1,h00006,bundle_default_opt_4,True,load,64,64,0
own_v1,O1,h00006,bundle_default_opt_4,True,lshr,9,9,0
own_v1,O1,h00006,bundle_default_opt_4,True,phi,24,24,0
own_v1,O1,h00006,bundle_default_opt_4,True,ptrtoint,1,1,0
own_v1,O1,h00006,bundle_default_opt_4,True,ret,9,9,0
own_v1,O1,h00006,bundle_default_opt_4,True,select,12,12,0
own_v1,O1,h00006,bundle_default_opt_4,True,shl,13,13,0
own_v1,O1,h00006,bundle_default_opt_4,True,store,407,407,0
own_v1,O1,h00006,bundle_default_opt_4,True,switch,1,1,0
own_v1,O1,h00006,bundle_default_opt_4,True,trunc,10,10,0
own_v1,O1,h00006,bundle_default_opt_4,True,xor,22,22,0
own_v1,O1,h00006,bundle_default_opt_4,True,zext,13,13,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,add,31,31,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,alloca,1,1,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,and,19,19,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,br,35,35,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,call,13,13,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,getelementptr,47,47,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,icmp,23,23,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,inttoptr,9,9,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,load,64,64,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,lshr,9,9,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,phi,24,24,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,ptrtoint,1,1,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,ret,9,9,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,select,12,12,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,shl,13,13,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,store,407,286,-121
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,switch,1,1,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,trunc,10,10,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,xor,22,22,0
own_v1,O1,h00006,bundle_post_opt_4_custom_cleanup,True,zext,13,13,0
own_v1,O1,h00007,main_default_opt_1,True,add,48,48,0
own_v1,O1,h00007,main_default_opt_1,True,alloca,3,1,-2
own_v1,O1,h00007,main_default_opt_1,True,and,20,19,-1
own_v1,O1,h00007,main_default_opt_1,True,br,32,32,0
own_v1,O1,h00007,main_default_opt_1,True,call,19,12,-7
own_v1,O1,h00007,main_default_opt_1,True,getelementptr,57,41,-16
own_v1,O1,h00007,main_default_opt_1,True,icmp,26,26,0
own_v1,O1,h00007,main_default_opt_1,True,inttoptr,25,24,-1
own_v1,O1,h00007,main_default_opt_1,True,load,104,100,-4
own_v1,O1,h00007,main_default_opt_1,True,lshr,8,8,0
own_v1,O1,h00007,main_default_opt_1,True,mul,4,4,0
own_v1,O1,h00007,main_default_opt_1,True,phi,51,63,12
own_v1,O1,h00007,main_default_opt_1,True,ptrtoint,5,5,0
own_v1,O1,h00007,main_default_opt_1,True,ret,12,9,-3
own_v1,O1,h00007,main_default_opt_1,True,select,16,16,0
own_v1,O1,h00007,main_default_opt_1,True,sext,1,1,0
own_v1,O1,h00007,main_default_opt_1,True,shl,6,6,0
own_v1,O1,h00007,main_default_opt_1,True,store,627,590,-37
own_v1,O1,h00007,main_default_opt_1,True,switch,2,2,0
own_v1,O1,h00007,main_default_opt_1,True,trunc,18,14,-4
own_v1,O1,h00007,main_default_opt_1,True,xor,20,20,0
own_v1,O1,h00007,main_default_opt_1,True,zext,40,39,-1
own_v1,O1,h00007,main_default_opt_2,True,add,45,41,-4
own_v1,O1,h00007,main_default_opt_2,True,alloca,1,1,0
own_v1,O1,h00007,main_default_opt_2,True,and,21,19,-2
own_v1,O1,h00007,main_default_opt_2,True,br,32,31,-1
own_v1,O1,h00007,main_default_opt_2,True,call,12,12,0
own_v1,O1,h00007,main_default_opt_2,True,getelementptr,43,40,-3
own_v1,O1,h00007,main_default_opt_2,True,icmp,28,24,-4
own_v1,O1,h00007,main_default_opt_2,True,inttoptr,22,18,-4
own_v1,O1,h00007,main_default_opt_2,True,load,100,100,0
own_v1,O1,h00007,main_default_opt_2,True,lshr,8,8,0
own_v1,O1,h00007,main_default_opt_2,True,mul,4,4,0
own_v1,O1,h00007,main_default_opt_2,True,phi,65,66,1
own_v1,O1,h00007,main_default_opt_2,True,ptrtoint,5,5,0
own_v1,O1,h00007,main_default_opt_2,True,ret,9,9,0
own_v1,O1,h00007,main_default_opt_2,True,select,16,16,0
own_v1,O1,h00007,main_default_opt_2,True,sext,1,1,0
own_v1,O1,h00007,main_default_opt_2,True,shl,6,6,0
own_v1,O1,h00007,main_default_opt_2,True,store,590,551,-39
own_v1,O1,h00007,main_default_opt_2,True,sub,2,0,-2
own_v1,O1,h00007,main_default_opt_2,True,switch,2,2,0
own_v1,O1,h00007,main_default_opt_2,True,trunc,14,14,0
own_v1,O1,h00007,main_default_opt_2,True,xor,20,20,0
own_v1,O1,h00007,main_default_opt_2,True,zext,39,39,0
own_v1,O1,h00007,bundle_default_opt_3,True,add,39,39,0
own_v1,O1,h00007,bundle_default_opt_3,True,alloca,1,1,0
own_v1,O1,h00007,bundle_default_opt_3,True,and,32,31,-1
own_v1,O1,h00007,bundle_default_opt_3,True,br,31,31,0
own_v1,O1,h00007,bundle_default_opt_3,True,call,13,13,0
own_v1,O1,h00007,bundle_default_opt_3,True,getelementptr,34,34,0
own_v1,O1,h00007,bundle_default_opt_3,True,icmp,22,22,0
own_v1,O1,h00007,bundle_default_opt_3,True,inttoptr,17,17,0
own_v1,O1,h00007,bundle_default_opt_3,True,load,113,101,-12
own_v1,O1,h00007,bundle_default_opt_3,True,lshr,8,8,0
own_v1,O1,h00007,bundle_default_opt_3,True,mul,4,4,0
own_v1,O1,h00007,bundle_default_opt_3,True,or,13,13,0
own_v1,O1,h00007,bundle_default_opt_3,True,phi,66,64,-2
own_v1,O1,h00007,bundle_default_opt_3,True,ptrtoint,4,3,-1
own_v1,O1,h00007,bundle_default_opt_3,True,ret,10,10,0
own_v1,O1,h00007,bundle_default_opt_3,True,select,12,12,0
own_v1,O1,h00007,bundle_default_opt_3,True,sext,1,1,0
own_v1,O1,h00007,bundle_default_opt_3,True,shl,6,6,0
own_v1,O1,h00007,bundle_default_opt_3,True,store,550,503,-47
own_v1,O1,h00007,bundle_default_opt_3,True,switch,2,2,0
own_v1,O1,h00007,bundle_default_opt_3,True,trunc,14,14,0
own_v1,O1,h00007,bundle_default_opt_3,True,xor,20,20,0
own_v1,O1,h00007,bundle_default_opt_3,True,zext,39,37,-2
own_v1,O1,h00007,bundle_default_opt_4,True,add,39,39,0
own_v1,O1,h00007,bundle_default_opt_4,True,alloca,1,1,0
own_v1,O1,h00007,bundle_default_opt_4,True,and,31,31,0
own_v1,O1,h00007,bundle_default_opt_4,True,br,31,31,0
own_v1,O1,h00007,bundle_default_opt_4,True,call,13,13,0
own_v1,O1,h00007,bundle_default_opt_4,True,getelementptr,34,34,0
own_v1,O1,h00007,bundle_default_opt_4,True,icmp,22,22,0
own_v1,O1,h00007,bundle_default_opt_4,True,inttoptr,17,17,0
own_v1,O1,h00007,bundle_default_opt_4,True,load,101,101,0
own_v1,O1,h00007,bundle_default_opt_4,True,lshr,8,8,0
own_v1,O1,h00007,bundle_default_opt_4,True,mul,4,4,0
own_v1,O1,h00007,bundle_default_opt_4,True,or,13,12,-1
own_v1,O1,h00007,bundle_default_opt_4,True,phi,64,64,0
own_v1,O1,h00007,bundle_default_opt_4,True,ptrtoint,3,3,0
own_v1,O1,h00007,bundle_default_opt_4,True,ret,10,10,0
own_v1,O1,h00007,bundle_default_opt_4,True,select,12,12,0
own_v1,O1,h00007,bundle_default_opt_4,True,sext,1,1,0
own_v1,O1,h00007,bundle_default_opt_4,True,shl,6,6,0
own_v1,O1,h00007,bundle_default_opt_4,True,store,503,503,0
own_v1,O1,h00007,bundle_default_opt_4,True,switch,2,2,0
own_v1,O1,h00007,bundle_default_opt_4,True,trunc,14,14,0
own_v1,O1,h00007,bundle_default_opt_4,True,xor,20,20,0
own_v1,O1,h00007,bundle_default_opt_4,True,zext,37,37,0
own_v1,O1,h00007,bundle_post_opt_4_custom_cleanup,True,add,39,39,0
own_v1,O1,h00007,bundle_post_opt_4_custom_cleanup,True,alloca,1,1,0
