dataset,level,sample_id,boundary,before_path,after_path,production_replay_valid,functions_before,functions_after,functions_delta,blocks_before,blocks_after,blocks_delta,instructions_before,instructions_after,instructions_delta,conditional_branches_before,conditional_branches_after,conditional_branches_delta,calls_before,calls_after,calls_delta,direct_calls_before,direct_calls_after,direct_calls_delta,indirect_calls_before,indirect_calls_after,indirect_calls_delta,intrinsics_before,intrinsics_after,intrinsics_delta,allocas_before,allocas_after,allocas_delta,loads_before,loads_after,loads_delta,stores_before,stores_after,stores_delta,geps_before,geps_after,geps_delta,phis_before,phis_after,phis_delta,selects_before,selects_after,selects_delta,switches_before,switches_after,switches_delta,unreachable_before,unreachable_after,unreachable_delta,memory_ops_before,memory_ops_after,memory_ops_delta,scalar_cleanup_ops_before,scalar_cleanup_ops_after,scalar_cleanup_ops_delta,vector_instructions_before,vector_instructions_after,vector_instructions_delta
own_v1,O3,h00013,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00013/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00013/main_opt_2.after.ll,True,2,2,0,20,18,-2,158,138,-20,3,1,-2,9,3,-6,9,3,-6,0,0,0,7,1,-6,4,4,0,18,22,4,26,31,5,29,16,-13,2,0,-2,4,4,0,1,1,0,0,0,0,77,73,-4,18,12,-6,0,0,0
own_v1,O3,h00013,bundle_default_opt_3,/home/dungbv/clau/result/f3_o3_final_20260815/h00013/h00013_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00013/bundle_default_opt_3.after.ll,True,2,2,0,18,18,0,136,135,-1,1,1,0,3,3,0,3,3,0,0,0,0,1,1,0,4,4,0,22,22,0,31,31,0,18,17,-1,0,0,0,4,4,0,1,1,0,0,0,0,75,74,-1,10,10,0,0,0,0
own_v1,O3,h00013,bundle_default_opt_4,/home/dungbv/clau/result/f3_o3_final_20260815/h00013/h00013_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00013/bundle_default_opt_4.after.ll,True,2,2,0,18,18,0,135,135,0,1,1,0,3,3,0,3,3,0,0,0,0,1,1,0,4,4,0,22,22,0,31,31,0,17,17,0,0,0,0,4,4,0,1,1,0,0,0,0,74,74,0,10,10,0,0,0,0
own_v1,O3,h00013,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00013/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o3_final_20260815/h00013/h00013_final.ll,True,2,1,-1,18,17,-1,135,134,-1,1,1,0,3,3,0,3,3,0,0,0,0,1,1,0,4,4,0,22,22,0,31,31,0,17,17,0,0,0,0,4,4,0,1,1,0,0,0,0,74,74,0,10,10,0,0,0,0
own_v1,O3,h00014,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00014/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00014/main_opt_1.after.ll,True,12,3,-9,61,48,-13,1460,1285,-175,7,6,-1,27,14,-13,25,14,-11,2,0,-2,15,9,-6,5,3,-2,139,117,-22,773,699,-74,39,22,-17,39,51,12,13,13,0,4,4,0,0,0,0,956,841,-115,225,213,-12,0,0,0
own_v1,O3,h00014,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00014/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00014/main_opt_2.after.ll,True,3,3,0,48,48,0,1256,1259,3,6,6,0,16,10,-6,16,10,-6,0,0,0,11,5,-6,4,4,0,117,123,6,681,685,4,11,10,-1,51,51,0,13,13,0,4,4,0,0,0,0,813,822,9,211,211,0,0,0,0
own_v1,O3,h00014,bundle_default_opt_3,/home/dungbv/clau/result/f3_o3_final_20260815/h00014/h00014_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00014/bundle_default_opt_3.after.ll,True,3,3,0,48,48,0,1280,1093,-187,6,6,0,9,9,0,9,9,0,0,0,0,4,4,0,4,4,0,131,101,-30,684,547,-137,10,10,0,51,49,-2,13,13,0,4,4,0,0,0,0,829,662,-167,210,207,-3,0,0,0
own_v1,O3,h00014,bundle_default_opt_4,/home/dungbv/clau/result/f3_o3_final_20260815/h00014/h00014_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00014/bundle_default_opt_4.after.ll,True,3,3,0,48,48,0,1093,1085,-8,6,6,0,9,9,0,9,9,0,0,0,0,4,4,0,4,4,0,101,101,0,547,539,-8,10,10,0,49,49,0,13,13,0,4,4,0,0,0,0,662,654,-8,207,207,0,0,0,0
own_v1,O3,h00014,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00014/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o3_final_20260815/h00014/h00014_final.ll,True,3,2,-1,48,47,-1,1085,1084,-1,6,6,0,9,9,0,9,9,0,0,0,0,4,4,0,4,4,0,101,101,0,539,539,0,10,10,0,49,49,0,13,13,0,4,4,0,0,0,0,654,654,0,207,207,0,0,0,0
own_v1,O3,h00015,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00015/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00015/main_opt_1.after.ll,True,11,2,-9,49,33,-16,1106,967,-139,6,5,-1,32,20,-12,30,20,-10,2,0,-2,20,15,-5,7,5,-2,99,82,-17,539,476,-63,52,35,-17,27,31,4,8,8,0,1,1,0,2,2,0,697,598,-99,169,164,-5,0,0,0
own_v1,O3,h00015,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00015/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00015/main_opt_2.after.ll,True,2,2,0,33,28,-5,337,235,-102,5,3,-2,11,10,-1,11,10,-1,0,0,0,6,5,-1,4,4,0,23,24,1,60,37,-23,25,21,-4,4,4,0,12,10,-2,1,1,0,2,2,0,112,86,-26,93,54,-39,0,0,0
own_v1,O3,h00015,bundle_default_opt_3,/home/dungbv/clau/result/f3_o3_final_20260815/h00015/h00015_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00015/bundle_default_opt_3.after.ll,True,2,2,0,28,28,0,227,218,-9,3,3,0,10,11,1,10,11,1,0,0,0,5,6,1,4,4,0,24,23,-1,37,35,-2,33,28,-5,4,4,0,10,10,0,1,1,0,2,2,0,98,90,-8,44,43,-1,0,0,0
own_v1,O3,h00015,bundle_default_opt_4,/home/dungbv/clau/result/f3_o3_final_20260815/h00015/h00015_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00015/bundle_default_opt_4.after.ll,True,2,2,0,28,28,0,218,218,0,3,3,0,11,11,0,11,11,0,0,0,0,6,6,0,4,4,0,23,23,0,35,35,0,28,28,0,4,4,0,10,10,0,1,1,0,2,2,0,90,90,0,43,43,0,0,0,0
own_v1,O3,h00015,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00015/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o3_final_20260815/h00015/h00015_final.ll,True,2,1,-1,28,27,-1,218,217,-1,3,3,0,11,11,0,11,11,0,0,0,0,6,6,0,4,4,0,23,23,0,35,35,0,28,28,0,4,4,0,10,10,0,1,1,0,2,2,0,90,90,0,43,43,0,0,0,0
own_v1,O3,h00016,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00016/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00016/main_opt_1.after.ll,True,11,2,-9,50,34,-16,1049,911,-138,4,3,-1,28,16,-12,26,16,-10,2,0,-2,18,13,-5,7,5,-2,98,81,-17,567,506,-61,87,70,-17,26,29,3,9,9,0,1,1,0,0,0,0,759,662,-97,120,112,-8,0,0,0
own_v1,O3,h00016,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00016/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00016/main_opt_2.after.ll,True,2,2,0,34,32,-2,300,243,-57,3,1,-2,9,8,-1,9,8,-1,0,0,0,6,5,-1,4,4,0,26,28,2,65,64,-1,59,31,-28,4,2,-2,12,10,-2,1,1,0,0,0,0,154,127,-27,55,36,-19,0,0,0
own_v1,O3,h00016,bundle_default_opt_3,/home/dungbv/clau/result/f3_o3_final_20260815/h00016/h00016_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00016/bundle_default_opt_3.after.ll,True,2,2,0,32,32,0,241,240,-1,1,1,0,8,8,0,8,8,0,0,0,0,5,5,0,4,4,0,28,28,0,64,64,0,33,32,-1,2,2,0,10,10,0,1,1,0,0,0,0,129,128,-1,34,34,0,0,0,0
own_v1,O3,h00016,bundle_default_opt_4,/home/dungbv/clau/result/f3_o3_final_20260815/h00016/h00016_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00016/bundle_default_opt_4.after.ll,True,2,2,0,32,32,0,240,240,0,1,1,0,8,8,0,8,8,0,0,0,0,5,5,0,4,4,0,28,28,0,64,64,0,32,32,0,2,2,0,10,10,0,1,1,0,0,0,0,128,128,0,34,34,0,0,0,0
own_v1,O3,h00016,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00016/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o3_final_20260815/h00016/h00016_final.ll,True,2,1,-1,32,31,-1,240,239,-1,1,1,0,8,8,0,8,8,0,0,0,0,5,5,0,4,4,0,28,28,0,64,64,0,32,32,0,2,2,0,10,10,0,1,1,0,0,0,0,128,128,0,34,34,0,0,0,0
own_v1,O3,h00017,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00017/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00017/main_opt_1.after.ll,True,11,8,-3,45,40,-5,1258,1160,-98,4,4,0,32,25,-7,30,23,-7,2,2,0,19,15,-4,7,5,-2,138,109,-29,590,563,-27,63,41,-22,21,33,12,14,14,0,1,1,0,0,0,0,798,718,-80,186,189,3,0,0,0
own_v1,O3,h00017,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00017/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00017/main_opt_2.after.ll,True,8,8,0,40,40,0,1294,1247,-47,4,4,0,25,26,1,23,24,1,2,2,0,15,16,1,5,5,0,109,109,0,563,558,-5,69,66,-3,33,33,0,34,34,0,1,1,0,0,0,0,746,738,-8,261,241,-20,0,0,0
own_v1,O3,h00017,bundle_default_opt_3,/home/dungbv/clau/result/f3_o3_final_20260815/h00017/h00017_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00017/bundle_default_opt_3.after.ll,True,9,9,0,42,42,0,1029,853,-176,4,4,0,36,33,-3,34,31,-3,2,2,0,15,14,-1,5,5,0,108,72,-36,431,307,-124,46,46,0,29,27,-2,14,14,0,1,1,0,0,0,0,590,430,-160,180,173,-7,0,0,0
own_v1,O3,h00017,bundle_default_opt_4,/home/dungbv/clau/result/f3_o3_final_20260815/h00017/h00017_final.05-unpinned.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00017/bundle_default_opt_4.after.ll,True,9,9,0,42,42,0,853,844,-9,4,4,0,33,33,0,31,31,0,2,2,0,14,14,0,5,5,0,72,72,0,307,306,-1,46,46,0,27,27,0,14,14,0,1,1,0,0,0,0,430,429,-1,173,169,-4,0,0,0
own_v1,O3,h00017,bundle_post_opt_4_custom_cleanup,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00017/bundle_default_opt_4.after.ll,/home/dungbv/clau/result/f3_o3_final_20260815/h00017/h00017_final.ll,True,9,9,0,42,42,0,844,844,0,4,4,0,33,33,0,31,31,0,2,2,0,14,14,0,5,5,0,72,72,0,306,306,0,46,46,0,27,27,0,14,14,0,1,1,0,0,0,0,429,429,0,169,169,0,0,0,0
own_v1,O3,h00018,main_default_opt_1,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00018/main_opt_1.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00018/main_opt_1.after.ll,True,11,8,-3,66,61,-5,1388,1328,-60,4,4,0,19,13,-6,17,11,-6,2,2,0,9,6,-3,3,1,-2,95,93,-2,828,796,-32,94,73,-21,27,39,12,23,23,0,1,1,0,0,0,0,1020,963,-57,162,167,5,0,0,0
own_v1,O3,h00018,main_default_opt_2,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00018/main_opt_2.before.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00018/main_opt_2.after.ll,True,8,8,0,61,61,0,1329,1316,-13,4,4,0,13,13,0,11,11,0,2,2,0,6,6,0,1,1,0,93,93,0,796,794,-2,75,72,-3,39,39,0,23,23,0,1,1,0,0,0,0,965,960,-5,165,161,-4,0,0,0
own_v1,O3,h00018,bundle_default_opt_3,/home/dungbv/clau/result/f3_o3_final_20260815/h00018/h00018_final.02-pointer-opt.ll,/home/dungbv/clau/reports/ir_boundary_own_20260816/artifacts/O3/h00018/bundle_default_opt_3.after.ll,True,9,9,0,63,63,0,1075,913,-162,4,4,0,14,14,0,12,12,0,2,2,0,5,5,0,1,1,0,93,84,-9,598,446,-152,66,66,0,30,30,0,19,19,0,1,1,0,0,0,0,758,597,-161,128,127,-1,0,0,0
